time 	 iteration 	 error 
474757.25	 2	 0.000224858406
474757.25	 3	 0.0002248572046
474763.36	 1	 0.0002248187732
474763.36	 2	 0.0002248182909
474763.36	 3	 0.0002248170686
474769.47	 1	 0.0002247778821
474769.47	 2	 0.0002247773939
474769.47	 3	 0.0002247761491
474775.58	 1	 0.0002247362102
474775.58	 2	 0.0002247357162
474775.58	 3	 0.0002247344491
474781.69	 1	 0.0002246937609
474781.69	 2	 0.0002246932611
474781.69	 3	 0.0002246919718
474787.8	 1	 0.0002246505372
474787.8	 2	 0.0002246500315
474787.8	 3	 0.0002246487202
474793.91	 1	 0.000224606542
474793.91	 2	 0.0002246060304
474793.91	 3	 0.0002246046971
474800.02	 1	 0.0002245617783
474800.02	 2	 0.0002245612609
474800.02	 3	 0.0002245599058
474806.13	 1	 0.0002245162492
474806.13	 2	 0.000224515726
474806.13	 3	 0.0002245143491
474812.24	 1	 0.0002244699578
474812.24	 2	 0.0002244694288
474812.24	 3	 0.0002244680304
474818.35	 1	 0.0002244229073
474818.35	 2	 0.0002244223725
474818.35	 3	 0.0002244209527
474824.46	 1	 0.0002243751011
474824.46	 2	 0.0002243745605
474824.46	 3	 0.0002243731194
474830.58	 1	 0.0002243264889
474830.58	 2	 0.0002243259413
474830.58	 3	 0.0002243244771
474836.7	 1	 0.0002242771247
474836.7	 2	 0.0002242765712
474836.7	 3	 0.000224275086
474842.81	 1	 0.0002242270143
474842.81	 2	 0.0002242264548
474842.81	 3	 0.0002242249488
474848.93	 1	 0.0002241761607
474848.93	 2	 0.0002241755953
474848.93	 3	 0.0002241740685
474855.05	 1	 0.0002241245667
474855.05	 2	 0.0002241239954
474855.05	 3	 0.0002241224479
474861.17	 1	 0.0002240722357
474861.17	 2	 0.0002240716584
474861.17	 3	 0.0002240700904
474867.29	 1	 0.000224019112
474867.29	 2	 0.0002240185275
474867.29	 3	 0.000224016937
474873.42	 1	 0.000223965255
474873.42	 2	 0.0002239646647
474873.42	 3	 0.000223963054
474879.54	 1	 0.0002239106718
474879.54	 2	 0.0002239100754
474879.54	 3	 0.0002239084446
474885.67	 1	 0.0002238553653
474885.67	 2	 0.0002238547631
474885.67	 3	 0.0002238531122
474891.8	 1	 0.000223799277
474891.8	 2	 0.0002237986677
474891.8	 3	 0.0002237969946
474897.93	 1	 0.0002237424701
474897.93	 2	 0.0002237418551
474897.93	 3	 0.0002237401624
474904.06	 1	 0.0002236849524
474904.06	 2	 0.0002236843315
474904.06	 3	 0.0002236826192
474910.2	 1	 0.0002236266622
474910.2	 2	 0.0002236260342
474910.2	 3	 0.0002236243
474916.34	 1	 0.0002235676657
474916.34	 2	 0.0002235670319
474916.34	 3	 0.0002235652786
474922.49	 1	 0.0002235079037
474922.49	 2	 0.0002235072626
474922.49	 3	 0.0002235054878
474928.64	 1	 0.0002234474441
474928.64	 2	 0.0002234467972
474928.64	 3	 0.0002234450035
474934.78	 1	 0.0002233862947
474934.78	 2	 0.0002233856419
474934.78	 3	 0.0002233838295
474940.94	 1	 0.0002233243896
474940.94	 2	 0.0002233237295
474940.94	 3	 0.000223321896
474947.09	 1	 0.0002232617997
474947.09	 2	 0.0002232611339
474947.09	 3	 0.0002232592821
474953.26	 1	 0.0002231984618
474953.26	 2	 0.0002231977886
474953.26	 3	 0.000223195916
474959.42	 1	 0.0002231344485
474959.42	 2	 0.0002231337696
474959.42	 3	 0.000223131879
474965.59	 1	 0.0002230696951
474965.59	 2	 0.0002230690089
474965.59	 3	 0.0002230670978
474971.76	 1	 0.0002230042764
474971.76	 2	 0.0002230035845
474971.76	 3	 0.0002230016559
474977.93	 1	 0.0002229381258
474977.93	 2	 0.0002229374266
474977.93	 3	 0.0002229354778
474984.12	 1	 0.0002228712433
474984.12	 2	 0.0002228705368
474984.12	 3	 0.0002228685682
474990.3	 1	 0.0002228037113
474990.3	 2	 0.0002228029991
474990.3	 3	 0.0002228010136
474996.5	 1	 0.0002227354602
474996.5	 2	 0.0002227347405
474996.5	 3	 0.0002227327355
475002.7	 1	 0.00022266649
475002.7	 2	 0.000222665763
475002.7	 3	 0.0002226637386
475008.9	 1	 0.0002225968859
475008.9	 2	 0.0002225961533
475008.9	 3	 0.0002225957803
475008.9	 4	 0.0002225941149
475015.1	 1	 0.0002225265816
475015.1	 2	 0.0002225258414
475015.1	 3	 0.0002225254643
475015.1	 4	 0.0002225237842
475021.32	 1	 0.0002224555751
475021.32	 2	 0.0002224548277
475021.32	 3	 0.0002224544465
475021.32	 4	 0.000222452752
475027.54	 1	 0.0002223839554
475027.54	 2	 0.0002223832022
475027.54	 3	 0.0002223828175
475027.54	 4	 0.000222381111
475033.76	 1	 0.0002223116471
475033.76	 2	 0.0002223108861
475033.76	 3	 0.0002223104974
475033.76	 4	 0.0002223087769
475039.99	 1	 0.0002222386502
475039.99	 2	 0.0002222378817
475039.99	 3	 0.0002222374888
475039.99	 4	 0.0002222357543
475046.23	 1	 0.0002221649691
475046.23	 2	 0.0002221641931
475046.23	 3	 0.000222163796
475046.23	 4	 0.0002221620479
475052.47	 1	 0.0002220906957
475052.47	 2	 0.0002220899138
475052.47	 3	 0.0002220895136
475052.47	 4	 0.000222087754
475058.71	 1	 0.0002220157511
475058.71	 2	 0.0002220149616
475058.71	 3	 0.0002220145572
475058.71	 4	 0.0002220127839
475064.97	 1	 0.0002219401349
475064.97	 2	 0.000221939338
475064.97	 3	 0.0002219389294
475064.97	 4	 0.0002219371427
475071.23	 1	 0.0002218638525
475071.23	 2	 0.0002218630481
475071.23	 3	 0.0002218626353
475071.23	 4	 0.0002218608354
475077.5	 1	 0.0002217869088
475077.5	 2	 0.0002217860969
475077.5	 3	 0.00022178568
475077.5	 4	 0.0002217838668
475083.77	 1	 0.000221709401
475083.77	 2	 0.0002217085833
475083.77	 3	 0.0002217081636
475083.77	 4	 0.0002217063394
475090.05	 1	 0.0002216312464
475090.05	 2	 0.0002216304213
475090.05	 3	 0.0002216299974
475090.05	 4	 0.0002216281601
475096.34	 1	 0.0002215524456
475096.34	 2	 0.0002215516131
475096.34	 3	 0.0002215511852
475096.34	 4	 0.0002215493349
475102.63	 1	 0.0002214730048
475102.63	 2	 0.0002214721652
475102.63	 3	 0.0002214717331
475102.63	 4	 0.0002214698699
475108.94	 1	 0.00022139293
475108.94	 2	 0.000221392083
475108.94	 3	 0.0002213916469
475108.94	 4	 0.0002213897711
475115.25	 1	 0.0002213122274
475115.25	 2	 0.0002213113729
475115.25	 3	 0.0002213109328
475115.25	 4	 0.0002213090445
475121.57	 1	 0.0002212309025
475121.57	 2	 0.0002212300407
475121.57	 3	 0.0002212295965
475121.57	 4	 0.0002212276958
475127.89	 1	 0.0002211489615
475127.89	 2	 0.0002211480922
475127.89	 3	 0.000221147644
475127.89	 4	 0.0002211457311
475134.23	 1	 0.0002210664109
475134.23	 2	 0.0002210655344
475134.23	 3	 0.0002210650821
475134.23	 4	 0.0002210631573
475140.57	 1	 0.000220983258
475140.57	 2	 0.0002209823742
475140.57	 3	 0.0002209819179
475140.57	 4	 0.0002209799816
475146.93	 1	 0.0002208995095
475146.93	 2	 0.0002208986182
475146.93	 3	 0.0002208981579
475146.93	 4	 0.0002208962102
475153.29	 1	 0.0002208151715
475153.29	 2	 0.0002208142728
475153.29	 3	 0.0002208138084
475153.29	 4	 0.0002208118493
475159.66	 1	 0.00022073025
475159.66	 2	 0.0002207293439
475159.66	 3	 0.0002207288755
475159.66	 4	 0.0002207269054
475166.03	 1	 0.0002206447514
475166.03	 2	 0.0002206438378
475166.03	 3	 0.0002206433654
475166.03	 4	 0.0002206413843
475172.42	 1	 0.0002205586818
475172.42	 2	 0.0002205577608
475172.42	 3	 0.0002205572843
475172.42	 4	 0.0002205552925
475178.81	 1	 0.0002204720476
475178.81	 2	 0.0002204711192
475178.81	 3	 0.0002204706384
475178.81	 4	 0.0002204686363
475185.22	 1	 0.0002203848551
475185.22	 2	 0.0002203839193
475185.22	 3	 0.0002203834346
475185.22	 4	 0.0002203814219
475191.63	 1	 0.000220297111
475191.63	 2	 0.0002202961679
475191.63	 3	 0.0002202956791
475191.63	 4	 0.000220293656
475198.05	 1	 0.0002202088218
475198.05	 2	 0.0002202078713
475198.05	 3	 0.0002202073786
475198.05	 4	 0.0002202053452
475204.48	 1	 0.0002201198835
475204.48	 2	 0.0002201189232
475204.48	 3	 0.0002201184254
475204.48	 4	 0.0002201163791
475210.93	 1	 0.0002200304084
475210.93	 2	 0.0002200294409
475210.93	 3	 0.0002200289391
475210.93	 4	 0.0002200268829
475217.38	 1	 0.0002199404095
475217.38	 2	 0.0002199394345
475217.38	 3	 0.0002199389287
475217.38	 4	 0.0002199368627
475223.85	 1	 0.0002198498929
475223.85	 2	 0.0002198489106
475223.85	 3	 0.0002198484008
475223.85	 4	 0.0002198463252
475230.32	 1	 0.0002197588654
475230.32	 2	 0.0002197578758
475230.32	 3	 0.0002197573621
475230.32	 4	 0.0002197552768
475236.81	 1	 0.0002196672178
475236.81	 2	 0.0002196662184
475236.81	 3	 0.0002196656993
475236.81	 4	 0.0002196636018
475243.31	 1	 0.0002195750672
475243.31	 2	 0.0002195740605
475243.31	 3	 0.0002195735375
475243.31	 4	 0.0002195714309
475249.81	 1	 0.0002194824266
475249.81	 2	 0.0002194814123
475249.81	 3	 0.0002194808853
475249.81	 4	 0.0002194787694
475256.33	 1	 0.000219389301
475256.33	 2	 0.0002193882795
475256.33	 3	 0.0002193877487
475256.33	 4	 0.0002193856236
475262.85	 1	 0.0002192956975
475262.85	 2	 0.0002192946685
475262.85	 3	 0.0002192941338
475262.85	 4	 0.0002192919996
475269.4	 1	 0.0002192015012
475269.4	 2	 0.0002192004624
475269.4	 3	 0.0002191999224
475269.4	 4	 0.0002191977764
475275.95	 1	 0.0002191068349
475275.95	 2	 0.0002191057891
475275.95	 3	 0.0002191052453
475275.95	 4	 0.0002191030908
475282.51	 1	 0.0002190117132
475282.51	 2	 0.0002190106603
475282.51	 3	 0.0002190101125
475282.51	 4	 0.0002190079498
475289.09	 1	 0.0002189160197
475289.09	 2	 0.0002189149571
475289.09	 3	 0.0002189144041
475289.09	 4	 0.0002189122306
475295.68	 1	 0.0002188198822
475295.68	 2	 0.0002188188126
475295.68	 3	 0.0002188182557
475295.68	 4	 0.000218816075
475302.28	 1	 0.0002187233167
475302.28	 2	 0.0002187222402
475302.28	 3	 0.0002187216796
475302.28	 4	 0.0002187194918
475308.89	 1	 0.0002186262057
475308.89	 2	 0.0002186251197
475308.89	 3	 0.0002186245538
475308.89	 4	 0.0002186223561
475315.52	 1	 0.0002185286803
475315.52	 2	 0.0002185275876
475315.52	 3	 0.000218527018
475315.52	 4	 0.000218524814
475322.15	 1	 0.0002184307573
475322.15	 2	 0.0002184296578
475322.15	 3	 0.0002184290845
475322.15	 4	 0.0002184268743
475328.81	 1	 0.0002183323157
475328.81	 2	 0.0002183312064
475328.81	 3	 0.0002183306277
475328.81	 4	 0.0002183284083
475335.47	 1	 0.0002182334878
475335.47	 2	 0.0002182323718
475335.47	 3	 0.0002182317894
475335.47	 4	 0.0002182295644
475342.15	 1	 0.0002181341583
475342.15	 2	 0.0002181330322
475342.15	 3	 0.0002181324444
475342.15	 4	 0.0002181302107
475348.85	 1	 0.0002180344601
475348.85	 2	 0.0002180333272
475348.85	 3	 0.0002180327357
475348.85	 4	 0.000218030497
475355.55	 1	 0.0002179344092
475355.55	 2	 0.0002179332686
475355.55	 3	 0.0002179326737
475355.55	 4	 0.0002179304301
475362.27	 1	 0.0002178338769
475362.27	 2	 0.0002178327263
475362.27	 3	 0.000217832126
475362.27	 4	 0.0002178298743
475369	 1	 0.0002177329996
475369	 2	 0.0002177318421
475369	 3	 0.0002177312381
475369	 4	 0.0002177289819
475375.75	 1	 0.0002176316551
475375.75	 2	 0.0002176304874
475375.75	 3	 0.000217629878
475375.75	 4	 0.000217627614
475382.51	 1	 0.0002175299809
475382.51	 2	 0.0002175288063
475382.51	 3	 0.0002175281932
475382.51	 4	 0.000217525925
475389.29	 1	 0.000217427853
475389.29	 2	 0.0002174266681
475389.29	 3	 0.0002174260495
475389.29	 4	 0.0002174237739
475396.08	 1	 0.0002173254105
475396.08	 2	 0.0002173242187
475396.08	 3	 0.0002173235964
475396.08	 4	 0.0002173213169
475402.89	 1	 0.0002172225276
475402.89	 2	 0.0002172213256
475402.89	 3	 0.0002172206979
475402.89	 4	 0.0002172184112
475409.71	 1	 0.0002171193459
475409.71	 2	 0.0002171181371
475409.71	 3	 0.0002171175057
475409.71	 4	 0.0002171152155
475416.54	 1	 0.0002170158804
475416.54	 2	 0.0002170146649
475416.54	 3	 0.0002170140299
475416.54	 4	 0.0002170117361
475423.4	 1	 0.000216911995
475423.4	 2	 0.0002169107694
475423.4	 3	 0.0002169101289
475423.4	 4	 0.0002169078282
475430.26	 1	 0.0002168078346
475430.26	 2	 0.0002168066025
475430.26	 3	 0.0002168059587
475430.26	 4	 0.0002168036546
475437.14	 1	 0.0002167032702
475437.14	 2	 0.0002167020282
475437.14	 3	 0.0002167013788
475437.14	 4	 0.0002166990689
475444.03	 1	 0.000216598451
475444.03	 2	 0.0002165972025
475444.03	 3	 0.0002165965497
475444.03	 4	 0.0002165942368
475450.95	 1	 0.0002164932455
475450.95	 2	 0.0002164919871
475450.95	 3	 0.0002164913289
475450.95	 4	 0.0002164890097
475457.87	 1	 0.0002163878028
475457.87	 2	 0.0002163865382
475457.87	 3	 0.0002163858765
475457.87	 4	 0.000216383555
475464.81	 1	 0.0002162819903
475464.81	 2	 0.0002162807158
475464.81	 3	 0.0002162800488
475464.81	 4	 0.000216277721
475471.78	 1	 0.000216175807
475471.78	 2	 0.0002161745224
475471.78	 3	 0.0002161715203
475478.76	 1	 0.000216069421
475478.76	 2	 0.0002160681312
475478.76	 3	 0.0002160651246
475485.76	 1	 0.0002159626951
475485.76	 2	 0.0002159613955
475485.76	 3	 0.0002159583791
475492.77	 1	 0.0002158557822
475492.77	 2	 0.0002158544765
475492.77	 3	 0.0002158514561
475499.8	 1	 0.0002157485443
475499.8	 2	 0.0002157472284
475499.8	 3	 0.0002157441984
475506.84	 1	 0.0002156411362
475506.84	 2	 0.0002156398142
475506.84	 3	 0.0002156367808
475513.91	 1	 0.0002155334186
475513.91	 2	 0.0002155320867
475513.91	 3	 0.0002155290441
475520.98	 1	 0.0002154255483
475520.98	 2	 0.0002154242104
475520.98	 3	 0.0002154211647
475528.08	 1	 0.0002153173841
475528.08	 2	 0.000215316036
475528.08	 3	 0.0002153129815
475535.19	 1	 0.0002152090838
475535.19	 2	 0.0002152077297
475535.19	 3	 0.0002152046728
475542.32	 1	 0.0002151005046
475542.32	 2	 0.0002150991403
475542.32	 3	 0.0002150960751
475549.48	 1	 0.0002149916446
475549.48	 2	 0.0002149902702
475549.48	 3	 0.0002149871971
475556.64	 1	 0.0002148826747
475556.64	 2	 0.0002148812943
475556.64	 3	 0.0002148782197
475563.83	 1	 0.0002147734479
475563.83	 2	 0.000214772057
475563.83	 3	 0.0002147689748
475571.04	 1	 0.0002146641247
475571.04	 2	 0.0002146627278
475571.04	 3	 0.0002146596445
475578.26	 1	 0.0002145545566
475578.26	 2	 0.0002145531492
475578.26	 3	 0.0002145500584
475585.51	 1	 0.0002144447396
475585.51	 2	 0.0002144433219
475585.51	 3	 0.0002144402242
475592.77	 1	 0.0002143348497
475592.77	 2	 0.0002143334261
475592.77	 3	 0.0002143303278
475600.05	 1	 0.0002142247343
475600.05	 2	 0.0002142233012
475600.05	 3	 0.0002142201963
475607.35	 1	 0.0002141145617
475607.35	 2	 0.000214113123
475607.35	 3	 0.0002141100181
475614.67	 1	 0.0002140041795
475614.67	 2	 0.0002140027301
475614.67	 3	 0.0002139996193
475622.01	 1	 0.0002138937559
475622.01	 2	 0.0002138923014
475622.01	 3	 0.000213889191
475629.36	 1	 0.0002137831387
475629.36	 2	 0.0002137816741
475629.36	 3	 0.0002137785581
475636.75	 1	 0.0002136723263
475636.75	 2	 0.0002136708517
475636.75	 3	 0.0002136677307
475644.14	 1	 0.0002135615017
475644.14	 2	 0.0002135600219
475644.14	 3	 0.0002135569025
475651.56	 1	 0.0002134505086
475651.56	 2	 0.0002134490187
475651.56	 3	 0.0002134458945
475659	 1	 0.0002133395199
475659	 2	 0.0002133380247
475659	 3	 0.0002133349027
475666.45	 1	 0.0002132283773
475666.45	 2	 0.0002132268723
475666.45	 3	 0.000213223746
475673.93	 1	 0.0002131172554
475673.93	 2	 0.0002131157456
475673.93	 3	 0.0002131126221
475681.38	 1	 0.0002130065257
475681.38	 2	 0.0002130050207
475681.38	 3	 0.0002130019128
475688.83	 1	 0.0002128962089
475688.83	 2	 0.000212894709
475688.83	 3	 0.0002128916157
475696.28	 1	 0.0002127861304
475696.28	 2	 0.0002127846313
475696.28	 3	 0.0002127815457
475703.71	 1	 0.0002126764612
475703.71	 2	 0.0002126749684
475703.71	 3	 0.000212671897
475711.13	 1	 0.0002125672177
475711.13	 2	 0.0002125657314
475711.13	 3	 0.0002125626737
475718.55	 1	 0.0002124582301
475718.55	 2	 0.0002124567467
475718.55	 3	 0.0002124536966
475725.96	 1	 0.0002123496739
475725.96	 2	 0.0002123481978
475725.96	 3	 0.0002123451617
475733.35	 1	 0.000212241566
475733.35	 2	 0.000212240097
475733.35	 3	 0.0002122370748
475740.75	 1	 0.0002121337404
475740.75	 2	 0.000212132274
475740.75	 3	 0.0002121292596
475748.13	 1	 0.0002120263692
475748.13	 2	 0.0002120249102
475748.13	 3	 0.0002120219106
475755.5	 1	 0.0002119194692
475755.5	 2	 0.0002119180174
475755.5	 3	 0.0002119150326
475762.87	 1	 0.0002118128748
475762.87	 2	 0.0002118114255
475762.87	 3	 0.0002118084496
475770.22	 1	 0.0002117067545
475770.22	 2	 0.0002117053124
475770.22	 3	 0.0002117023523
475777.57	 1	 0.0002116011235
475777.57	 2	 0.000211599688
475777.57	 3	 0.0002115967438
475784.91	 1	 0.0002114958147
475784.91	 2	 0.0002114943815
475784.91	 3	 0.0002114914475
475792.24	 1	 0.0002113909933
475792.24	 2	 0.000211389567
475792.24	 3	 0.0002113866496
475799.56	 1	 0.0002112866712
475799.56	 2	 0.0002112852517
475799.56	 3	 0.0002112823507
475806.87	 1	 0.0002111826821
475806.87	 2	 0.0002111812647
475806.87	 3	 0.0002111783742
475814.18	 1	 0.0002110791871
475814.18	 2	 0.0002110777766
475814.18	 3	 0.000211074903
475821.49	 1	 0.0002109760319
475821.49	 2	 0.0002109746234
475821.49	 3	 0.0002109717605
475828.78	 1	 0.0002108733757
475828.78	 2	 0.0002108719741
475828.78	 3	 0.0002108691283
475836.06	 1	 0.0002107712295
475836.06	 2	 0.0002107698347
475836.06	 3	 0.0002107670057
475843.34	 1	 0.0002106694291
475843.34	 2	 0.0002106680366
475843.34	 3	 0.0002106652182
475850.6	 1	 0.0002105681309
475850.6	 2	 0.0002105667464
475850.6	 3	 0.0002105639454
475857.86	 1	 0.0002104673485
475857.86	 2	 0.0002104659709
475857.86	 3	 0.0002104631866
475865.11	 1	 0.0002103669184
475865.11	 2	 0.0002103655435
475865.11	 3	 0.0002103627699
475872.35	 1	 0.0002102669969
475872.35	 2	 0.000210265629
475872.35	 3	 0.0002102628723
475879.59	 1	 0.0002101674329
475879.59	 2	 0.0002101660677
475879.59	 3	 0.0002101633218
475886.82	 1	 0.000210068381
475886.82	 2	 0.0002100670228
475886.82	 3	 0.0002100642938
475894.04	 1	 0.0002099698505
475894.04	 2	 0.0002099684994
475894.04	 3	 0.0002099657871
475901.26	 1	 0.0002098716817
475901.26	 2	 0.0002098703332
475901.26	 3	 0.0002098676316
475908.46	 1	 0.0002097740263
475908.46	 2	 0.0002097726851
475908.46	 3	 0.0002097700002
475915.66	 1	 0.0002096767366
475915.66	 2	 0.0002096753981
475915.66	 3	 0.000209672724
475922.85	 1	 0.0002095799624
475922.85	 2	 0.0002095786309
475922.85	 3	 0.000209575974
475930.04	 1	 0.0002094835563
475930.04	 2	 0.0002094822275
475930.04	 3	 0.0002094795818
475937.22	 1	 0.000209387667
475937.22	 2	 0.0002093863452
475937.22	 3	 0.0002093837165
475944.39	 1	 0.0002092923021
475944.39	 2	 0.0002092909872
475944.39	 3	 0.0002092883752
475951.55	 1	 0.0002091973041
475951.55	 2	 0.0002091959918
475951.55	 3	 0.0002091933907
475958.71	 1	 0.000209102819
475958.71	 2	 0.0002091015139
475958.71	 3	 0.0002090989295
475965.86	 1	 0.0002090087011
475965.86	 2	 0.0002090073983
475965.86	 3	 0.0002090048246
475973	 1	 0.000208915094
475973	 2	 0.0002089137984
475973	 3	 0.0002089112412
475980.14	 1	 0.0002088218533
475980.14	 2	 0.0002088205602
475980.14	 3	 0.0002088180137
475987.27	 1	 0.0002087291211
475987.27	 2	 0.0002087278349
475987.27	 3	 0.0002087253047
475994.39	 1	 0.0002086367533
475994.39	 2	 0.0002086354698
475994.39	 3	 0.00020863295
476001.51	 1	 0.0002085448914
476001.51	 2	 0.0002085436148
476001.51	 3	 0.0002085411113
476008.62	 1	 0.000208453392
476008.62	 2	 0.0002084521179
476008.62	 3	 0.0002084496248
476015.73	 1	 0.0002083623951
476015.73	 2	 0.0002083611279
476015.73	 3	 0.0002083586508
476022.81	 1	 0.0002082719067
476022.81	 2	 0.000208270646
476022.81	 3	 0.0002082681848
476029.9	 1	 0.0002081817738
476029.9	 2	 0.0002081805155
476029.9	 3	 0.0002081780643
476036.98	 1	 0.0002080921341
476036.98	 2	 0.0002080908826
476036.98	 3	 0.0002080884469
476044.06	 1	 0.0002080028463
476044.06	 2	 0.0002080015972
476044.06	 3	 0.0002079991713
476051.12	 1	 0.0002079140468
476051.12	 2	 0.0002079128043
476051.12	 3	 0.0002079103938
476058.19	 1	 0.0002078255952
476058.19	 2	 0.000207824355
476058.19	 3	 0.0002078219543
476065.24	 1	 0.0002077376262
476065.24	 2	 0.0002077363924
476065.24	 3	 0.0002077340068
476072.29	 1	 0.0002076499995
476072.29	 2	 0.0002076487678
476072.29	 3	 0.0002076463918
476079.33	 1	 0.0002075628489
476079.33	 2	 0.0002075616237
476079.33	 3	 0.0002075592627
476086.37	 1	 0.000207476036
476086.37	 2	 0.0002074748127
476086.37	 3	 0.0002074724614
476093.39	 1	 0.0002073896945
476093.39	 2	 0.0002073884758
476093.39	 3	 0.0002073861388
476100.42	 1	 0.0002073036803
476100.42	 2	 0.0002073024631
476100.42	 3	 0.0002073001353
476107.45	 1	 0.0002072179823
476107.45	 2	 0.000207216767
476107.45	 3	 0.0002072144483
476114.46	 1	 0.0002071327397
476114.46	 2	 0.0002071315301
476114.46	 3	 0.0002071292257
476121.47	 1	 0.0002070478134
476121.47	 2	 0.0002070466053
476121.47	 3	 0.0002070443096
476128.47	 1	 0.0002069633316
476128.47	 2	 0.0002069621293
476128.47	 3	 0.0002069598475
476135.47	 1	 0.0002068791568
476135.47	 2	 0.0002068779558
476135.47	 3	 0.0002068756824
476142.46	 1	 0.0002067954161
476142.46	 2	 0.0002067942206
476142.46	 3	 0.0002067919607
476149.45	 1	 0.0002067119726
476149.45	 2	 0.0002067107787
476149.45	 3	 0.0002067085267
476156.43	 1	 0.0002066289532
476156.43	 2	 0.0002066277648
476156.43	 3	 0.0002066255259
476163.4	 1	 0.0002065462223
476163.4	 2	 0.0002065450352
476163.4	 3	 0.0002065428041
476170.37	 1	 0.0002064639054
476170.37	 2	 0.0002064627235
476170.37	 3	 0.0002064605054
476177.33	 1	 0.000206381867
476177.33	 2	 0.0002063806861
476177.33	 3	 0.0002063784755
476184.28	 1	 0.0002063002305
476184.28	 2	 0.0002062990548
476184.28	 3	 0.0002062968565
476191.23	 1	 0.000206218861
476191.23	 2	 0.0002062176861
476191.23	 3	 0.0002062154949
476198.18	 1	 0.000206137745
476198.18	 2	 0.000206136571
476198.18	 3	 0.0002061343869
476205.12	 1	 0.0002060570145
476205.12	 2	 0.0002060558455
476205.12	 3	 0.0002060536733
476212.05	 1	 0.0002059765351
476212.05	 2	 0.0002059753666
476212.05	 3	 0.0002059732011
476218.98	 1	 0.0002058964279
476218.98	 2	 0.0002058952641
476218.98	 3	 0.0002058931102
476225.9	 1	 0.000205816559
476225.9	 2	 0.0002058153956
476225.9	 3	 0.0002058132478
476232.82	 1	 0.0002057370492
476232.82	 2	 0.0002057358904
476232.82	 3	 0.000205733754
476239.73	 1	 0.0002056577666
476239.73	 2	 0.000205656608
476239.73	 3	 0.0002056544776
476246.64	 1	 0.0002055786965
476246.64	 2	 0.0002055775383
476246.64	 3	 0.0002055754139
476253.54	 1	 0.0002054999683
476253.54	 2	 0.0002054988142
476253.54	 3	 0.0002054967008
476260.44	 1	 0.0002054214488
476260.44	 2	 0.0002054202947
476260.44	 3	 0.0002054181868
476267.33	 1	 0.0002053432564
476267.33	 2	 0.0002053421064
476267.33	 3	 0.0002053400088
476274.21	 1	 0.0002052652591
476274.21	 2	 0.0002052641089
476274.21	 3	 0.0002052620163
476281.1	 1	 0.0002051874421
476281.1	 2	 0.0002051862918
476281.1	 3	 0.0002051842043
476287.98	 1	 0.0002051099331
476287.98	 2	 0.0002051087864
476287.98	 3	 0.0002051067086
476294.85	 1	 0.0002050325999
476294.85	 2	 0.0002050314528
476294.85	 3	 0.0002050293797
476301.71	 1	 0.0002049555599
476301.71	 2	 0.0002049544164
476301.71	 3	 0.0002049523525
476308.57	 1	 0.0002048786826
476308.57	 2	 0.0002048775388
476308.57	 3	 0.0002048754792
476315.43	 1	 0.0002048019544
476315.43	 2	 0.0002048008102
476315.43	 3	 0.0002047987547
476322.28	 1	 0.0002047255011
476322.28	 2	 0.0002047243602
476322.28	 3	 0.0002047223138
476329.13	 1	 0.0002046491921
476329.13	 2	 0.0002046480505
476329.13	 3	 0.0002046460078
476335.97	 1	 0.0002045731436
476335.97	 2	 0.0002045720052
476335.97	 3	 0.0002045699711
476342.8	 1	 0.0002044972258
476342.8	 2	 0.0002044960865
476342.8	 3	 0.0002044940558
476349.64	 1	 0.0002044214238
476349.64	 2	 0.0002044202836
476349.64	 3	 0.000204418256
476356.46	 1	 0.0002043458627
476356.46	 2	 0.0002043447257
476356.46	 3	 0.0002043427061
476363.28	 1	 0.0002042704136
476363.28	 2	 0.0002042692755
476363.28	 3	 0.0002042672587
476370.11	 1	 0.0002041950621
476370.11	 2	 0.0002041939231
476370.11	 3	 0.0002041919092
476376.92	 1	 0.0002041199337
476376.92	 2	 0.0002041187974
476376.92	 3	 0.0002041167909
476383.73	 1	 0.0002040448991
476383.73	 2	 0.0002040437617
476383.73	 3	 0.0002040417578
476390.54	 1	 0.0002039699452
476390.54	 2	 0.0002039688066
476390.54	 3	 0.0002039668052
476397.34	 1	 0.0002038951969
476397.34	 2	 0.000203894061
476397.34	 3	 0.0002038920668
476404.13	 1	 0.0002038205256
476404.13	 2	 0.0002038193883
476404.13	 3	 0.0002038173963
476410.93	 1	 0.0002037459168
476410.93	 2	 0.000203744778
476410.93	 3	 0.0002037427879
476417.72	 1	 0.0002036714949
476417.72	 2	 0.0002036703587
476417.72	 3	 0.0002036683754
476424.5	 1	 0.0002035971322
476424.5	 2	 0.0002035959945
476424.5	 3	 0.0002035940127
476431.29	 1	 0.000203522815
476431.29	 2	 0.0002035216757
476431.29	 3	 0.0002035196956
476438.06	 1	 0.0002034486689
476438.06	 2	 0.0002034475322
476438.06	 3	 0.0002034455583
476444.83	 1	 0.0002033745663
476444.83	 2	 0.0002033734279
476444.83	 3	 0.0002033714552
476451.6	 1	 0.000203300494
476451.6	 2	 0.0002032993548
476451.6	 3	 0.0002032973826
476458.36	 1	 0.0002032265788
476458.36	 2	 0.0002032254421
476458.36	 3	 0.0002032234759
476465.12	 1	 0.0002031526936
476465.12	 2	 0.0002031515552
