time 	 inner iter. 	  errorU 	  errorpsi 	  errorj 	  error 
494539.78	 3	 3.152108956e-06 	 1.811046149e-09 	 0.004398018411 	 3.152108956e-06
494546.83	 3	 3.142105421e-06 	 1.808491729e-09 	 0.00438535242 	 3.142105421e-06
494553.89	 3	 3.137206054e-06 	 1.807846914e-09 	 0.004375371985 	 3.137206054e-06
494560.93	 3	 3.126806634e-06 	 1.804483102e-09 	 0.004356835302 	 3.126806634e-06
494567.97	 3	 3.126817016e-06 	 1.800707238e-09 	 0.004344301956 	 3.126817016e-06
494575.01	 3	 3.134734037e-06 	 1.798883076e-09 	 0.004354511308 	 3.134734037e-06
494582.03	 3	 3.139147023e-06 	 1.794838773e-09 	 0.004357448154 	 3.139147023e-06
494589.05	 3	 3.129831835e-06 	 1.790883892e-09 	 0.004358658951 	 3.129831835e-06
494596.07	 3	 3.124418556e-06 	 1.788864918e-09 	 0.004361786674 	 3.124418556e-06
494603.08	 3	 3.113048708e-06 	 1.784151849e-09 	 0.004356793188 	 3.113048708e-06
494610.09	 3	 3.108277517e-06 	 1.781446855e-09 	 0.004355169308 	 3.108277517e-06
494617.09	 3	 3.098427576e-06 	 1.776084295e-09 	 0.004350513295 	 3.098427576e-06
494624.08	 3	 3.08827773e-06 	 1.770371611e-09 	 0.004343030687 	 3.08827773e-06
494631.07	 3	 3.08249444e-06 	 1.766684587e-09 	 0.004338861842 	 3.08249444e-06
494638.05	 3	 3.061824228e-06 	 1.760400335e-09 	 0.00432471212 	 3.061824228e-06
494645.03	 3	 3.064055606e-06 	 1.756113587e-09 	 0.004316626439 	 3.064055606e-06
494652.01	 3	 3.063013621e-06 	 1.749318023e-09 	 0.004297329431 	 3.063013621e-06
494658.97	 3	 3.063637612e-06 	 1.742230553e-09 	 0.004288498523 	 3.063637612e-06
494665.93	 3	 3.071975073e-06 	 1.737211753e-09 	 0.004298180585 	 3.071975073e-06
494672.89	 3	 3.070711275e-06 	 1.730190807e-09 	 0.004301476521 	 3.070711275e-06
494679.84	 3	 3.054483061e-06 	 1.725661479e-09 	 0.00430881865 	 3.054483061e-06
494686.79	 3	 3.051979869e-06 	 1.718645776e-09 	 0.004305821225 	 3.051979869e-06
494693.72	 3	 3.04438725e-06 	 1.71147616e-09 	 0.004301256646 	 3.04438725e-06
494700.66	 3	 3.037707695e-06 	 1.706369904e-09 	 0.004303177809 	 3.037707695e-06
494707.59	 3	 3.029997933e-06 	 1.698917045e-09 	 0.004297630582 	 3.029997933e-06
494714.51	 3	 3.029320771e-06 	 1.693509609e-09 	 0.004295616695 	 3.029320771e-06
494721.43	 3	 3.010338987e-06 	 1.685857479e-09 	 0.004285281683 	 3.010338987e-06
494728.35	 3	 2.999773178e-06 	 1.68025294e-09 	 0.004277709803 	 2.999773178e-06
494735.26	 3	 2.998440339e-06 	 1.672374444e-09 	 0.004262017575 	 2.998440339e-06
494742.17	 3	 3.002649616e-06 	 1.666666977e-09 	 0.004248548297 	 3.002649616e-06
494749.07	 3	 3.004866135e-06 	 1.658729522e-09 	 0.004241890814 	 3.004866135e-06
494755.96	 3	 3.006185941e-06 	 1.650769362e-09 	 0.004244625307 	 3.006185941e-06
494762.85	 3	 3.002476888e-06 	 1.645035675e-09 	 0.004254096092 	 3.002476888e-06
494769.73	 3	 2.991804553e-06 	 1.638026989e-09 	 0.004254732527 	 2.991804553e-06
494776.61	 3	 2.980422098e-06 	 1.633028032e-09 	 0.004257320168 	 2.980422098e-06
494783.49	 3	 2.978040086e-06 	 1.626063145e-09 	 0.004254151073 	 2.978040086e-06
494790.36	 3	 2.977611602e-06 	 1.621281973e-09 	 0.004257651699 	 2.977611602e-06
494797.22	 3	 2.961350868e-06 	 1.614453093e-09 	 0.004251242809 	 2.961350868e-06
494804.09	 3	 2.952176096e-06 	 1.609826877e-09 	 0.004248003434 	 2.952176096e-06
494810.94	 3	 2.938348227e-06 	 1.60324095e-09 	 0.004236794057 	 2.938348227e-06
494817.8	 3	 2.937300737e-06 	 1.598926504e-09 	 0.004229243584 	 2.937300737e-06
494824.64	 3	 2.938810952e-06 	 1.592649724e-09 	 0.004212564029 	 2.938810952e-06
494831.49	 3	 2.943467454e-06 	 1.588658008e-09 	 0.004199193222 	 2.943467454e-06
494838.32	 3	 2.943699889e-06 	 1.582774744e-09 	 0.004190333309 	 2.943699889e-06
494845.16	 3	 2.948036883e-06 	 1.579238639e-09 	 0.004197630981 	 2.948036883e-06
494851.99	 3	 2.938071459e-06 	 1.573828709e-09 	 0.004199935145 	 2.938071459e-06
494858.82	 3	 2.92878291e-06 	 1.571129555e-09 	 0.004206082525 	 2.92878291e-06
494865.64	 3	 2.918932172e-06 	 1.567115993e-09 	 0.004203157666 	 2.918932172e-06
494872.45	 3	 2.918417223e-06 	 1.56545557e-09 	 0.004207264719 	 2.918417223e-06
494879.26	 3	 2.920867016e-06 	 1.562030341e-09 	 0.004202642438 	 2.920867016e-06
494886.07	 3	 2.903205179e-06 	 1.561038838e-09 	 0.004202906681 	 2.903205179e-06
494892.87	 3	 2.888203554e-06 	 1.558324433e-09 	 0.004192781974 	 2.888203554e-06
494899.67	 3	 2.878685125e-06 	 1.558049408e-09 	 0.004185306499 	 2.878685125e-06
494906.47	 3	 2.881175824e-06 	 1.558164387e-09 	 0.00417689222 	 2.881175824e-06
494913.27	 3	 2.881795298e-06 	 1.55661314e-09 	 0.004175482207 	 2.881795298e-06
494920.06	 3	 2.886970099e-06 	 1.557515157e-09 	 0.004180048922 	 2.886970099e-06
494926.84	 3	 2.885412642e-06 	 1.556846324e-09 	 0.004177472702 	 2.885412642e-06
494933.62	 3	 2.885152329e-06 	 1.558705596e-09 	 0.004182328345 	 2.885152329e-06
494940.39	 3	 2.878574682e-06 	 1.558989412e-09 	 0.00418162822 	 2.878574682e-06
494947.17	 3	 2.867503078e-06 	 1.561940589e-09 	 0.004184855803 	 2.867503078e-06
494953.93	 3	 2.863866322e-06 	 1.564002147e-09 	 0.004180805091 	 2.863866322e-06
494960.7	 3	 2.860846702e-06 	 1.568732563e-09 	 0.004181869318 	 2.860846702e-06
494967.46	 3	 2.859825346e-06 	 1.573972032e-09 	 0.004184125034 	 2.859825346e-06
494974.22	 3	 2.853596812e-06 	 1.577633682e-09 	 0.004176003786 	 2.853596812e-06
494980.97	 3	 2.839501356e-06 	 1.58401977e-09 	 0.004172612212 	 2.839501356e-06
494987.72	 3	 2.8219565e-06 	 1.58879334e-09 	 0.004174852423 	 2.8219565e-06
494994.46	 3	 2.824401528e-06 	 1.596427364e-09 	 0.004184794504 	 2.824401528e-06
495001.21	 3	 2.828903212e-06 	 1.604497667e-09 	 0.004196001673 	 2.828903212e-06
495007.95	 3	 2.828965077e-06 	 1.611083156e-09 	 0.004197113606 	 2.828965077e-06
495014.68	 3	 2.829437126e-06 	 1.620504635e-09 	 0.004204661118 	 2.829437126e-06
495021.41	 3	 2.824324426e-06 	 1.628314103e-09 	 0.004205484967 	 2.824324426e-06
495028.14	 3	 2.819371617e-06 	 1.639086956e-09 	 0.004209598593 	 2.819371617e-06
495034.87	 3	 2.811698956e-06 	 1.651310527e-09 	 0.004216117142 	 2.811698956e-06
495041.58	 3	 2.806719992e-06 	 1.6620442e-09 	 0.004217290658 	 2.806719992e-06
495048.3	 3	 2.81409604e-06 	 1.675484953e-09 	 0.004223031742 	 2.81409604e-06
495055.01	 3	 2.804804834e-06 	 1.687416585e-09 	 0.00422158706 	 2.804804834e-06
495061.72	 3	 2.795067551e-06 	 1.702273194e-09 	 0.004224502625 	 2.795067551e-06
495068.43	 3	 2.783273572e-06 	 1.717806887e-09 	 0.004222649083 	 2.783273572e-06
495075.13	 3	 2.771760163e-06 	 1.731719304e-09 	 0.004220336161 	 2.771760163e-06
495081.83	 3	 2.770151072e-06 	 1.748635061e-09 	 0.004220447499 	 2.770151072e-06
495088.53	 3	 2.775178466e-06 	 1.766187934e-09 	 0.004230473666 	 2.775178466e-06
495095.23	 3	 2.773664596e-06 	 1.78203343e-09 	 0.004233529743 	 2.773664596e-06
495101.91	 3	 2.769994568e-06 	 1.798613906e-09 	 0.00423653262 	 2.769994568e-06
495108.58	 3	 2.764519685e-06 	 1.816579772e-09 	 0.004242206897 	 2.764519685e-06
495115.24	 3	 2.757649685e-06 	 1.835296629e-09 	 0.004244532379 	 2.757649685e-06
495121.9	 3	 2.749938914e-06 	 1.8545283e-09 	 0.004246915197 	 2.749938914e-06
495128.55	 3	 2.74872537e-06 	 1.874299533e-09 	 0.004248540177 	 2.74872537e-06
495135.18	 3	 2.745295889e-06 	 1.894660659e-09 	 0.004250185648 	 2.745295889e-06
495141.81	 3	 2.737599084e-06 	 1.91555448e-09 	 0.004253116379 	 2.737599084e-06
495148.43	 3	 2.729621592e-06 	 1.936964103e-09 	 0.004253842181 	 2.729621592e-06
495155.04	 3	 2.728451688e-06 	 1.958941425e-09 	 0.004255329571 	 2.728451688e-06
495161.64	 3	 2.722490658e-06 	 1.98143634e-09 	 0.00425501654 	 2.722490658e-06
495168.23	 3	 2.716774097e-06 	 2.004363169e-09 	 0.004252217676 	 2.716774097e-06
495174.81	 3	 2.71536218e-06 	 2.028686103e-09 	 0.00424761457 	 2.71536218e-06
495181.39	 3	 2.719356346e-06 	 2.05367111e-09 	 0.004250090345 	 2.719356346e-06
495187.95	 3	 2.708131585e-06 	 2.079001603e-09 	 0.004256824057 	 2.708131585e-06
495194.51	 3	 2.719980537e-06 	 2.104642434e-09 	 0.004261541029 	 2.719980537e-06
495201.06	 3	 2.728878452e-06 	 2.130783092e-09 	 0.004264846204 	 2.728878452e-06
495207.59	 3	 2.727226314e-06 	 2.157147219e-09 	 0.004266635744 	 2.727226314e-06
495214.12	 3	 2.72473166e-06 	 2.183829024e-09 	 0.004267676597 	 2.72473166e-06
495220.64	 3	 2.726737039e-06 	 2.211015196e-09 	 0.00426940178 	 2.726737039e-06
495227.15	 3	 2.724038843e-06 	 2.238215561e-09 	 0.00427096764 	 2.724038843e-06
495233.66	 3	 2.72589644e-06 	 2.265931222e-09 	 0.004273226044 	 2.72589644e-06
495240.16	 3	 2.7302745e-06 	 2.298099333e-09 	 0.004284688686 	 2.7302745e-06
495246.65	 3	 2.728638185e-06 	 2.327186212e-09 	 0.004288980702 	 2.728638185e-06
495253.14	 3	 2.723039569e-06 	 2.356388413e-09 	 0.004290474298 	 2.723039569e-06
495259.61	 3	 2.717226846e-06 	 2.385776761e-09 	 0.004291287705 	 2.717226846e-06
495266.08	 3	 2.723191859e-06 	 2.415165772e-09 	 0.004290683615 	 2.723191859e-06
495272.54	 3	 2.727212789e-06 	 2.444731899e-09 	 0.004288954866 	 2.727212789e-06
495278.99	 3	 2.727701621e-06 	 2.474284074e-09 	 0.004292516699 	 2.727701621e-06
495285.44	 3	 2.730636347e-06 	 2.507373457e-09 	 0.00430637884 	 2.730636347e-06
495291.88	 3	 2.736329312e-06 	 2.536953559e-09 	 0.004311728142 	 2.736329312e-06
495298.31	 3	 2.734819871e-06 	 2.567553768e-09 	 0.004315645703 	 2.734819871e-06
495304.73	 3	 2.732020453e-06 	 2.598225498e-09 	 0.004319617289 	 2.732020453e-06
495311.15	 3	 2.730309992e-06 	 2.628812181e-09 	 0.00432117693 	 2.730309992e-06
495317.56	 3	 2.729940005e-06 	 2.662953592e-09 	 0.004327935992 	 2.729940005e-06
495323.97	 3	 2.727234163e-06 	 2.693294906e-09 	 0.004326578649 	 2.727234163e-06
495330.36	 3	 2.727003947e-06 	 2.723394661e-09 	 0.00432448687 	 2.727003947e-06
495336.76	 3	 2.731171504e-06 	 2.757101668e-09 	 0.004332276975 	 2.731171504e-06
495343.15	 3	 2.727299655e-06 	 2.786815777e-09 	 0.004336318861 	 2.727299655e-06
495349.53	 3	 2.726268116e-06 	 2.816222811e-09 	 0.004339577298 	 2.726268116e-06
495355.91	 3	 2.735585572e-06 	 2.850357008e-09 	 0.004348033107 	 2.735585572e-06
495362.28	 3	 2.739576268e-06 	 2.880358872e-09 	 0.004347113908 	 2.739576268e-06
495368.64	 3	 2.741622582e-06 	 2.909984239e-09 	 0.004345235964 	 2.741622582e-06
495375	 3	 2.742037664e-06 	 2.943358491e-09 	 0.004356413649 	 2.742037664e-06
495381.35	 3	 2.746035637e-06 	 2.97222997e-09 	 0.004363977941 	 2.746035637e-06
495387.71	 3	 2.75055193e-06 	 3.004846449e-09 	 0.004378577452 	 2.75055193e-06
495394.05	 3	 2.747343623e-06 	 3.032868602e-09 	 0.004380639966 	 2.747343623e-06
495400.4	 3	 2.749506169e-06 	 3.064665446e-09 	 0.004388644336 	 2.749506169e-06
495406.73	 3	 2.739524954e-06 	 3.091753225e-09 	 0.004389960472 	 2.739524954e-06
495413.07	 3	 2.739941336e-06 	 3.123406928e-09 	 0.004396981062 	 2.739941336e-06
495419.39	 3	 2.738135263e-06 	 3.150715536e-09 	 0.00439533555 	 2.738135263e-06
495425.72	 3	 2.736659793e-06 	 3.181891228e-09 	 0.004399262321 	 2.736659793e-06
495432.04	 3	 2.738583572e-06 	 3.208086734e-09 	 0.004396099615 	 2.738583572e-06
495438.36	 3	 2.745072384e-06 	 3.238240866e-09 	 0.004397632927 	 2.745072384e-06
495444.68	 3	 2.753574526e-06 	 3.267882984e-09 	 0.004407730713 	 2.753574526e-06
495450.98	 3	 2.758438929e-06 	 3.29241477e-09 	 0.004408519968 	 2.758438929e-06
495457.29	 3	 2.764653438e-06 	 3.320946219e-09 	 0.004414721496 	 2.764653438e-06
495463.6	 3	 2.769575199e-06 	 3.349035895e-09 	 0.004423952649 	 2.769575199e-06
495469.9	 3	 2.760244908e-06 	 3.373051486e-09 	 0.004427307019 	 2.760244908e-06
495476.2	 3	 2.76674268e-06 	 3.401118112e-09 	 0.004435422466 	 2.76674268e-06
495482.51	 3	 2.774543339e-06 	 3.428607725e-09 	 0.004447369653 	 2.774543339e-06
495488.81	 3	 2.775237464e-06 	 3.455505591e-09 	 0.004456938249 	 2.775237464e-06
495495.1	 3	 2.765813415e-06 	 3.476951134e-09 	 0.004459655181 	 2.765813415e-06
495501.39	 3	 2.761131051e-06 	 3.502646742e-09 	 0.0044666344 	 2.761131051e-06
495507.68	 3	 2.758924161e-06 	 3.527764677e-09 	 0.004472524039 	 2.758924161e-06
495513.97	 3	 2.761179333e-06 	 3.552307194e-09 	 0.004475576612 	 2.761179333e-06
495520.26	 3	 2.768084955e-06 	 3.576231079e-09 	 0.004478329617 	 2.768084955e-06
495526.56	 3	 2.769607802e-06 	 3.600445339e-09 	 0.004479231487 	 2.769607802e-06
495532.85	 3	 2.780562056e-06 	 3.624429758e-09 	 0.004478555441 	 2.780562056e-06
495539.13	 3	 2.785665074e-06 	 3.642610034e-09 	 0.004470692996 	 2.785665074e-06
495545.41	 3	 2.793466968e-06 	 3.665329211e-09 	 0.004477565921 	 2.793466968e-06
495551.7	 3	 2.800081881e-06 	 3.687486538e-09 	 0.004483972614 	 2.800081881e-06
495557.98	 3	 2.802443114e-06 	 3.709009666e-09 	 0.004493810835 	 2.802443114e-06
495564.26	 3	 2.791172179e-06 	 3.730024982e-09 	 0.004502572695 	 2.791172179e-06
495570.55	 3	 2.802593782e-06 	 3.750414183e-09 	 0.004512741023 	 2.802593782e-06
495576.83	 3	 2.810560423e-06 	 3.770324958e-09 	 0.004520187719 	 2.810560423e-06
495583.12	 3	 2.807475717e-06 	 3.795207775e-09 	 0.004535888462 	 2.807475717e-06
495589.41	 3	 2.801939254e-06 	 3.815147759e-09 	 0.004543313236 	 2.801939254e-06
495595.7	 3	 2.802857876e-06 	 3.83463303e-09 	 0.004552235334 	 2.802857876e-06
495602	 3	 2.810198879e-06 	 3.853549706e-09 	 0.004555870685 	 2.810198879e-06
495608.29	 3	 2.814426955e-06 	 3.871936147e-09 	 0.004557605854 	 2.814426955e-06
495614.58	 3	 2.81301007e-06 	 3.889793505e-09 	 0.004559831943 	 2.81301007e-06
495620.87	 3	 2.820806131e-06 	 3.906981176e-09 	 0.004561218263 	 2.820806131e-06
495627.16	 3	 2.823706419e-06 	 3.924110334e-09 	 0.004557266937 	 2.823706419e-06
495633.45	 3	 2.827092422e-06 	 3.934426361e-09 	 0.004549737328 	 2.827092422e-06
495639.73	 3	 2.834462543e-06 	 3.950381601e-09 	 0.004542433207 	 2.834462543e-06
495646	 3	 2.834549736e-06 	 3.960539275e-09 	 0.004546303718 	 2.834549736e-06
495652.28	 3	 2.836364709e-06 	 3.976507415e-09 	 0.004556520192 	 2.836364709e-06
495658.54	 3	 2.819972037e-06 	 3.986146801e-09 	 0.004558350672 	 2.819972037e-06
495664.81	 3	 2.83288097e-06 	 4.001034839e-09 	 0.004563350744 	 2.83288097e-06
495671.06	 3	 2.83025726e-06 	 4.009828037e-09 	 0.004564067449 	 2.83025726e-06
495677.32	 3	 2.824416805e-06 	 4.023890945e-09 	 0.004573890205 	 2.824416805e-06
495683.57	 3	 2.829841237e-06 	 4.037458078e-09 	 0.004580765213 	 2.829841237e-06
495689.82	 3	 2.833274765e-06 	 4.044605571e-09 	 0.004579337712 	 2.833274765e-06
495696.07	 3	 2.838982617e-06 	 4.057394237e-09 	 0.004584566106 	 2.838982617e-06
495702.31	 3	 2.832249513e-06 	 4.070055298e-09 	 0.004586923854 	 2.832249513e-06
495708.55	 3	 2.836540324e-06 	 4.076835979e-09 	 0.004579726797 	 2.836540324e-06
495714.79	 3	 2.840905362e-06 	 4.089332228e-09 	 0.004581053632 	 2.840905362e-06
495721.02	 3	 2.835334651e-06 	 4.095300568e-09 	 0.004572147132 	 2.835334651e-06
495727.24	 3	 2.837885864e-06 	 4.106763827e-09 	 0.004569592804 	 2.837885864e-06
495733.47	 3	 2.843445109e-06 	 4.117841065e-09 	 0.004561895857 	 2.843445109e-06
495739.69	 3	 2.84312577e-06 	 4.12239069e-09 	 0.004556239283 	 2.84312577e-06
495745.91	 3	 2.844072925e-06 	 4.13245628e-09 	 0.004566454655 	 2.844072925e-06
495752.13	 3	 2.839419119e-06 	 4.142227402e-09 	 0.004573783292 	 2.839419119e-06
495758.34	 3	 2.838681763e-06 	 4.146077938e-09 	 0.004573972711 	 2.838681763e-06
495764.55	 3	 2.836433658e-06 	 4.155796695e-09 	 0.004577779873 	 2.836433658e-06
495770.76	 3	 2.843999762e-06 	 4.164873501e-09 	 0.004584856729 	 2.843999762e-06
495776.97	 3	 2.852658166e-06 	 4.173823559e-09 	 0.00459078572 	 2.852658166e-06
495783.17	 3	 2.854542094e-06 	 4.175927906e-09 	 0.004590271876 	 2.854542094e-06
495789.38	 3	 2.855630556e-06 	 4.18369098e-09 	 0.00459398818 	 2.855630556e-06
495795.58	 3	 2.85262119e-06 	 4.191877037e-09 	 0.004596645741 	 2.85262119e-06
495801.78	 3	 2.85837043e-06 	 4.19992108e-09 	 0.004599110495 	 2.85837043e-06
495807.98	 3	 2.861691833e-06 	 4.20736451e-09 	 0.00459677911 	 2.861691833e-06
495814.18	 3	 2.853103177e-06 	 4.214305373e-09 	 0.004592613229 	 2.853103177e-06
495820.38	 3	 2.854916549e-06 	 4.220542758e-09 	 0.00458922355 	 2.854916549e-06
495826.58	 3	 2.859817631e-06 	 4.226521855e-09 	 0.00458139136 	 2.859817631e-06
495832.78	 3	 2.863062417e-06 	 4.23237894e-09 	 0.004579966203 	 2.863062417e-06
495838.99	 3	 2.863520547e-06 	 4.237631009e-09 	 0.004583053166 	 2.863520547e-06
495845.19	 3	 2.859866275e-06 	 4.242089889e-09 	 0.004588410843 	 2.859866275e-06
495851.39	 3	 2.859590415e-06 	 4.245998306e-09 	 0.004596969901 	 2.859590415e-06
495857.59	 3	 2.86819755e-06 	 4.24913821e-09 	 0.004599439027 	 2.86819755e-06
495863.79	 3	 2.877839387e-06 	 4.252088818e-09 	 0.004601702102 	 2.877839387e-06
495869.99	 3	 2.884776982e-06 	 4.254673639e-09 	 0.004607240341 	 2.884776982e-06
495876.19	 3	 2.887163847e-06 	 4.256519468e-09 	 0.004612874775 	 2.887163847e-06
495882.39	 3	 2.879458503e-06 	 4.257627743e-09 	 0.004616116251 	 2.879458503e-06
495888.59	 3	 2.887113588e-06 	 4.257962679e-09 	 0.004617893811 	 2.887113588e-06
495894.8	 3	 2.890807868e-06 	 4.257527521e-09 	 0.004617738526 	 2.890807868e-06
495901	 3	 2.885900072e-06 	 4.256344339e-09 	 0.004615916407 	 2.885900072e-06
495907.21	 3	 2.881130106e-06 	 4.260827504e-09 	 0.004618990951 	 2.881130106e-06
495913.42	 3	 2.8840748e-06 	 4.258400918e-09 	 0.004613298245 	 2.8840748e-06
495919.63	 3	 2.88817122e-06 	 4.255562262e-09 	 0.004605529699 	 2.88817122e-06
495925.84	 3	 2.890862385e-06 	 4.251846969e-09 	 0.004605767189 	 2.890862385e-06
495932.06	 3	 2.893938862e-06 	 4.253809965e-09 	 0.004614215871 	 2.893938862e-06
495938.28	 3	 2.888670455e-06 	 4.24836646e-09 	 0.004611797126 	 2.888670455e-06
495944.5	 3	 2.89790574e-06 	 4.24227452e-09 	 0.004612813425 	 2.89790574e-06
495950.73	 3	 2.914339449e-06 	 4.241841947e-09 	 0.004624518397 	 2.914339449e-06
495956.96	 3	 2.921100542e-06 	 4.234515579e-09 	 0.004625311499 	 2.921100542e-06
495963.19	 3	 2.925718172e-06 	 4.226405121e-09 	 0.004625398859 	 2.925718172e-06
495969.43	 3	 2.930790314e-06 	 4.223925778e-09 	 0.004635361208 	 2.930790314e-06
495975.67	 3	 2.92786638e-06 	 4.214223031e-09 	 0.004640265596 	 2.92786638e-06
495981.91	 3	 2.930459103e-06 	 4.20349556e-09 	 0.00463980447 	 2.930459103e-06
495988.16	 3	 2.930868e-06 	 4.198819475e-09 	 0.004645841247 	 2.930868e-06
495994.4	 3	 2.924558421e-06 	 4.186475048e-09 	 0.004643812475 	 2.924558421e-06
496000.66	 3	 2.918950229e-06 	 4.179981933e-09 	 0.00464464068 	 2.918950229e-06
496006.92	 3	 2.924526746e-06 	 4.166286671e-09 	 0.004636798108 	 2.924526746e-06
496013.19	 3	 2.933068945e-06 	 4.159286472e-09 	 0.004638732476 	 2.933068945e-06
496019.46	 3	 2.934472879e-06 	 4.14529867e-09 	 0.004640292911 	 2.934472879e-06
496025.74	 3	 2.940259689e-06 	 4.137083345e-09 	 0.004646621488 	 2.940259689e-06
496032.02	 3	 2.943565487e-06 	 4.121565404e-09 	 0.004641936693 	 2.943565487e-06
496038.3	 3	 2.960592123e-06 	 4.111853005e-09 	 0.004643628549 	 2.960592123e-06
496044.59	 3	 2.968313871e-06 	 4.094962758e-09 	 0.004641882432 	 2.968313871e-06
496050.89	 3	 2.978121514e-06 	 4.084350554e-09 	 0.004649036411 	 2.978121514e-06
496057.19	 3	 2.979718543e-06 	 4.066444313e-09 	 0.004647544606 	 2.979718543e-06
496063.5	 3	 2.974034453e-06 	 4.054298058e-09 	 0.004655493383 	 2.974034453e-06
496069.82	 3	 2.984187913e-06 	 4.041429071e-09 	 0.004664311886 	 2.984187913e-06
496076.14	 3	 2.9837277e-06 	 4.021312219e-09 	 0.004663374661 	 2.9837277e-06
496082.46	 3	 2.980373432e-06 	 4.006983057e-09 	 0.004667982782 	 2.980373432e-06
496088.8	 3	 2.98251609e-06 	 3.991976367e-09 	 0.004670797723 	 2.98251609e-06
496095.14	 3	 2.98694346e-06 	 3.969896405e-09 	 0.004663976417 	 2.98694346e-06
496101.49	 3	 2.987778367e-06 	 3.95391919e-09 	 0.00466243584 	 2.987778367e-06
496107.84	 3	 2.995210119e-06 	 3.93089596e-09 	 0.004663447048 	 2.995210119e-06
496114.2	 3	 3.00467668e-06 	 3.913758607e-09 	 0.004670000696 	 3.00467668e-06
496120.57	 3	 3.002364213e-06 	 3.895888328e-09 	 0.004673871461 	 3.002364213e-06
496126.94	 3	 3.011811787e-06 	 3.871033721e-09 	 0.004667804019 	 3.011811787e-06
496133.32	 3	 3.026680999e-06 	 3.851931689e-09 	 0.004667952642 	 3.026680999e-06
496139.71	 3	 3.036786975e-06 	 3.832133092e-09 	 0.004666354534 	 3.036786975e-06
496146.1	 3	 3.038814315e-06 	 3.805537366e-09 	 0.004664632779 	 3.038814315e-06
496152.51	 3	 3.030618123e-06 	 3.784468422e-09 	 0.004668826979 	 3.030618123e-06
496158.92	 3	 3.040982489e-06 	 3.762852418e-09 	 0.004674219882 	 3.040982489e-06
496165.34	 3	 3.046527868e-06 	 3.740661757e-09 	 0.004682154069 	 3.046527868e-06
496171.77	 3	 3.03645584e-06 	 3.711953272e-09 	 0.004679837739 	 3.03645584e-06
496178.2	 3	 3.049716839e-06 	 3.689035817e-09 	 0.004683594915 	 3.049716839e-06
496184.64	 3	 3.059025984e-06 	 3.665495419e-09 	 0.004684457664 	 3.059025984e-06
496191.09	 4	 3.053420168e-06 	 3.632801246e-09 	 0.004679718707 	 3.053420168e-06
496197.54	 4	 3.067540808e-06 	 3.610904155e-09 	 0.004683783143 	 3.067540808e-06
496204.01	 4	 3.068367805e-06 	 3.585822084e-09 	 0.00469015155 	 3.068367805e-06
496210.49	 3	 3.068600534e-06 	 3.562271366e-09 	 0.004692281746 	 3.068600534e-06
496216.98	 4	 3.07718559e-06 	 3.532461474e-09 	 0.004700133713 	 3.07718559e-06
496223.47	 4	 3.091327057e-06 	 3.502105165e-09 	 0.004688109909 	 3.091327057e-06
496229.97	 4	 3.100187502e-06 	 3.475176032e-09 	 0.004686056981 	 3.100187502e-06
496236.48	 4	 3.105756772e-06 	 3.448003623e-09 	 0.004681032216 	 3.105756772e-06
496243	 4	 3.102491081e-06 	 3.420333679e-09 	 0.004685053362 	 3.102491081e-06
496249.53	 4	 3.10986202e-06 	 3.392187163e-09 	 0.004687738327 	 3.10986202e-06
496256.07	 4	 3.10311238e-06 	 3.357892607e-09 	 0.004685477828 	 3.10311238e-06
496262.61	 4	 3.113359071e-06 	 3.328859998e-09 	 0.004693111736 	 3.113359071e-06
496269.17	 4	 3.124396883e-06 	 3.299521324e-09 	 0.004697640509 	 3.124396883e-06
496275.74	 4	 3.124080635e-06 	 3.270095159e-09 	 0.004698433671 	 3.124080635e-06
496282.32	 4	 3.134899231e-06 	 3.240024866e-09 	 0.004702785353 	 3.134899231e-06
496288.91	 4	 3.14017241e-06 	 3.209750617e-09 	 0.004711823735 	 3.14017241e-06
496295.51	 4	 3.137458717e-06 	 3.179025743e-09 	 0.004718726303 	 3.137458717e-06
496302.13	 4	 3.133573374e-06 	 3.147924256e-09 	 0.004722575551 	 3.133573374e-06
496308.76	 4	 3.154573165e-06 	 3.116660233e-09 	 0.004723458336 	 3.154573165e-06
496315.38	 4	 3.163232348e-06 	 3.078998848e-09 	 0.004717065271 	 3.163232348e-06
496322.02	 4	 3.169832782e-06 	 3.047141284e-09 	 0.004713026837 	 3.169832782e-06
496328.67	 4	 3.167761389e-06 	 3.014707376e-09 	 0.004708433797 	 3.167761389e-06
496335.34	 4	 3.174045643e-06 	 2.981950914e-09 	 0.0047031025 	 3.174045643e-06
496342.01	 4	 3.175214359e-06 	 2.948637745e-09 	 0.004707684058 	 3.175214359e-06
496348.7	 4	 3.189332968e-06 	 2.915182632e-09 	 0.004711424988 	 3.189332968e-06
496355.4	 4	 3.200127075e-06 	 2.881272164e-09 	 0.004717904411 	 3.200127075e-06
496362.11	 4	 3.200783926e-06 	 2.847141906e-09 	 0.004723693596 	 3.200783926e-06
496368.83	 4	 3.211461195e-06 	 2.813045364e-09 	 0.004728324062 	 3.211461195e-06
496375.57	 4	 3.213806321e-06 	 2.778524406e-09 	 0.004735339173 	 3.213806321e-06
496382.32	 4	 3.210360179e-06 	 2.74351979e-09 	 0.004743529412 	 3.210360179e-06
496389.08	 4	 3.20629333e-06 	 2.708243918e-09 	 0.004749316534 	 3.20629333e-06
