# Time	Cd	Cl	Cm
129362.4149	2.075465176	-0.4813918504	-10.27355262
129369.5787	2.074667284	-0.4740512357	-10.26960306
129376.7426	2.07390224	-0.4665015024	-10.26581609
129383.9065	2.073031392	-0.4590400753	-10.26150539
129391.0704	2.072229764	-0.4523862186	-10.25753733
129398.2343	2.071216417	-0.4440857556	-10.25252127
129405.3981	2.07044484	-0.435798703	-10.24870196
129412.562	2.070387271	-0.4281156162	-10.24841699
129419.7259	2.069568024	-0.4203365216	-10.24436172
129426.8898	2.06883316	-0.4121631388	-10.24072414
129434.0536	2.068307486	-0.4044164442	-10.23812206
129441.2175	2.06733225	-0.3968266605	-10.23329464
129448.3814	2.066693467	-0.3890563801	-10.23013266
129455.5453	2.06627351	-0.381069793	-10.22805387
129462.7092	2.066320493	-0.3733183773	-10.22828644
129469.7788	2.065745712	-0.3656588732	-10.22544127
129476.8484	2.064769062	-0.3577942174	-10.22060686
129483.918	2.063612933	-0.3496944053	-10.21488402
129490.9876	2.063809082	-0.3431375897	-10.21585496
129498.0572	2.063359464	-0.3351999279	-10.21362935
129505.1269	2.062685439	-0.3268840539	-10.21029292
129512.1965	2.062207859	-0.3191453644	-10.2079289
129519.2661	2.061582691	-0.3115230186	-10.20483432
129526.3357	2.060818228	-0.3034860253	-10.20105023
129533.4053	2.060012957	-0.2951407305	-10.19706414
129540.4749	2.059371231	-0.2875862897	-10.19388759
129547.5446	2.059403095	-0.2799741995	-10.19404532
129554.6142	2.059442024	-0.2721582921	-10.19423802
129561.6838	2.059262812	-0.2636856503	-10.19335092
129568.7534	2.058723907	-0.2550062261	-10.19068334
129575.823	2.058395519	-0.2471052999	-10.18905782
129582.8926	2.058014576	-0.2395218693	-10.18717215
129589.9622	2.057647746	-0.2318125718	-10.18535634
129597.0319	2.056964374	-0.2231636968	-10.18197365
129604.1015	2.057184636	-0.2152219172	-10.18306395
129611.0471	2.056917207	-0.2074363434	-10.18174018
129617.9927	2.056745769	-0.1996657859	-10.18089156
129624.9382	2.056627922	-0.1916814613	-10.18030821
129631.8838	2.056496458	-0.1842910761	-10.17965747
129638.8294	2.055952098	-0.1762270302	-10.17696289
129645.775	2.055034109	-0.1679956716	-10.17241884
129652.7206	2.054760247	-0.1603383798	-10.17106322
129659.6662	2.053961515	-0.1518665626	-10.1671095
129666.6118	2.054165708	-0.1440997934	-10.16812026
129673.5574	2.055047415	-0.1365948733	-10.17248471
129680.503	2.054908601	-0.127836014	-10.17179758
129687.4485	2.054743754	-0.1197195285	-10.17098158
129694.3941	2.05499223	-0.1118813498	-10.17221154
129701.3397	2.054809859	-0.1037042919	-10.1713088
129708.2853	2.054671705	-0.09516370231	-10.17062494
129715.2309	2.054635137	-0.08743042335	-10.17044393
129722.1765	2.05410087	-0.07912093526	-10.16779931
129729.1221	2.053958832	-0.0710903314	-10.16709622
129736.0677	2.053900499	-0.06308969828	-10.16680747
129743.0132	2.054057938	-0.05489785046	-10.16758679
129749.9588	2.054687953	-0.04721055267	-10.17070537
129756.9044	2.054202782	-0.03943993143	-10.16830377
129763.85	2.054565067	-0.02955493773	-10.17009708
129770.7956	2.054316327	-0.02085606658	-10.16886582
129777.7412	2.053224614	-0.01286256435	-10.16346184
129784.6868	2.055095954	-0.005498046693	-10.17272497
129791.4153	2.056633554	0.00122592185	-10.18033609
129798.1438	2.056791514	0.009089963922	-10.18111799
129804.8724	2.056387956	0.01731463368	-10.17912038
129811.6009	2.056127609	0.02492192816	-10.17783166
129818.3295	2.055724939	0.03353903967	-10.17583845
129825.058	2.055964442	0.04107643642	-10.17702399
129831.7865	2.056735713	0.04966023133	-10.18084178
129838.5151	2.056763115	0.05721869297	-10.18097742
129845.2436	2.056965972	0.06542893067	-10.18198156
129851.9722	2.056805563	0.07291766669	-10.18118754
129858.7007	2.056801719	0.08048465805	-10.18116851
129865.4292	2.057033247	0.08802927622	-10.18231457
129872.1578	2.05716561	0.09617597032	-10.18296977
129878.8863	2.057038097	0.1044367567	-10.18233858
129885.6148	2.056690639	0.1126922549	-10.18061866
129892.3434	2.056263732	0.1203732817	-10.17850547
129899.0719	2.057155956	0.1288933254	-10.18292198
129905.8005	2.059625384	0.1356074703	-10.19514565
129912.529	2.060372036	0.1429683482	-10.19884158
129919.2575	2.060699551	0.1508328273	-10.20046278
129925.9861	2.060677737	0.1589379498	-10.2003548
129932.7146	2.060782589	0.1664210747	-10.20087382
129939.4432	2.060792043	0.174108772	-10.20092062
129946.1717	2.061833523	0.1822427297	-10.20607594
129952.9002	2.068399451	0.1902200209	-10.23857728
129958.7877	2.06799048	0.1962759118	-10.23655288
129964.6752	2.067248252	0.2035135118	-10.23287885
129970.5626	2.068718668	0.2094461008	-10.24015741
129976.4501	2.068170253	0.2168851773	-10.23744275
129982.3376	2.068053775	0.2240638022	-10.23686619
129988.2251	2.067860123	0.2306151283	-10.23590761
129994.1125	2.067921347	0.2373904926	-10.23621067
130000	2.063268179	0.2442709736	-10.21317749
130006.5531	2.063010292	0.2522067957	-10.21190094
130013.2199	2.063903152	0.2600228892	-10.2163206
130019.8778	2.065217285	0.2679249951	-10.22282556
130026.5268	2.065947656	0.2748090145	-10.2264409
130033.1759	2.065771597	0.2834280169	-10.2255694
130039.816	2.066906374	0.2916512336	-10.23118655
130046.4473	2.068785982	0.2976406164	-10.24049061
130053.0785	2.069259781	0.3047239266	-10.24283592
130059.7009	2.069030217	0.3121273767	-10.24169957
130066.3233	2.071456325	0.3211702343	-10.25370881
130072.9368	2.074095075	0.3275865282	-10.26677062
130079.5503	2.074991813	0.3355284825	-10.27120947
130086.155	2.07575329	0.3426837388	-10.27497879
130092.7596	2.076655916	0.3498849103	-10.27944678
130099.3553	2.076954356	0.3576023734	-10.28092406
130105.9511	2.078079034	0.3648779262	-10.28649122
130112.538	2.079146303	0.3719085222	-10.2917742
130119.1248	2.07924036	0.379011194	-10.29223978
130125.7028	2.079301022	0.3856159525	-10.29254006
130132.2808	2.080540643	0.3935827639	-10.29867618
130138.85	2.082736601	0.4025528443	-10.30954618
130145.4191	2.083146445	0.409164982	-10.3115749
130151.9793	2.084370443	0.4165552947	-10.31763369
130158.5396	2.085588013	0.4237264188	-10.32366067
130165.0998	2.087152198	0.4312193843	-10.33140338
130171.6512	2.087008388	0.4378420189	-10.33069152
130178.2025	2.087654338	0.4446168995	-10.33388897
130184.745	2.087700017	0.4525347201	-10.33411508
130191.2875	2.088504411	0.4591159297	-10.33809683
130197.8299	2.089409311	0.4666712637	-10.34257609
130204.3724	2.091058533	0.4726480256	-10.35073974
130210.9059	2.092896957	0.478527425	-10.35983994
130217.4395	2.093237553	0.4857701754	-10.36152589
130223.973	2.094033162	0.4922426044	-10.36546415
130230.4977	2.095411488	0.4992130707	-10.37228686
130237.0223	2.096593469	0.5061396119	-10.37813767
130243.5469	2.09744434	0.5130947417	-10.38234948
130250.0716	2.098167433	0.5195776325	-10.38592879
130256.5962	2.099988764	0.5270757658	-10.39494438
130263.1208	2.100876447	0.5338202664	-10.39933841
130269.6365	2.101798813	0.5404378581	-10.40390412
130276.1521	2.102818467	0.5468105423	-10.40895141
130282.6678	2.103634724	0.5539319665	-10.41299188
130289.1834	2.104472648	0.5605615109	-10.41713961
130295.6991	2.105115099	0.5668285588	-10.42031974
130302.2147	2.106639326	0.5738280694	-10.42786466
130308.7304	2.10799394	0.5810209062	-10.43457
130315.246	2.108922649	0.587717878	-10.43916711
130321.7617	2.109341211	0.5949477097	-10.44123899
130328.2773	2.111799669	0.5998465139	-10.45340836
130334.793	2.113214431	0.605905703	-10.46041143
130341.3086	2.113032273	0.6121285913	-10.45950975
130347.8243	2.114525754	0.6197865245	-10.46690248
130354.3399	2.115006567	0.6262950089	-10.46928251
130360.8556	2.11587171	0.6332721513	-10.47356496
130367.3712	2.118473457	0.637328506	-10.48644361
130373.8869	2.119887869	0.6434856601	-10.49344495
130380.4117	2.120571442	0.6503817241	-10.49682864
130386.9366	2.121490013	0.6564171429	-10.50137557
130393.4614	2.122923963	0.6626277076	-10.50847362
130399.9863	2.123998279	0.6688822711	-10.51379148
130406.5111	2.125076077	0.6749916877	-10.51912658
130413.0452	2.126197907	0.6810596926	-10.52467964
130419.5794	2.127066505	0.6872415685	-10.5289792
130426.1135	2.128257407	0.6931305597	-10.53487416
130432.6476	2.129004309	0.6994874972	-10.53857133
130439.1817	2.130551576	0.7056984849	-10.5462303
130445.7252	2.132093894	0.711814994	-10.55386478
130452.2687	2.132660204	0.7175326983	-10.55666801
130458.8122	2.13358572	0.7244102692	-10.56124931
130465.3652	2.134586195	0.7305278339	-10.56620167
130471.9181	2.136453754	0.7357464896	-10.57544608
130478.471	2.138637345	0.7403572911	-10.58625486
130485.0335	2.139357058	0.7460056095	-10.58981744
130491.5959	2.14053203	0.7514071578	-10.59563355
130498.1584	2.142010451	0.7575597937	-10.60295173
130504.7208	2.142612489	0.7631181864	-10.60593182
130511.2929	2.143627214	0.7687851115	-10.61095471
130517.8649	2.144874374	0.7742740639	-10.61712815
130524.437	2.145484812	0.7810715011	-10.62014982
130531.0187	2.147050129	0.785403066	-10.62789814
130537.6004	2.148168257	0.791290909	-10.63343287
130544.1918	2.149593962	0.7967865713	-10.64049011
130550.7833	2.150870083	0.8020435594	-10.64680691
130557.3747	2.152004849	0.8073870272	-10.652424
130563.9759	2.153079561	0.8129037594	-10.65774383
130570.5772	2.154102994	0.8178457733	-10.66280982
130577.1882	2.155057605	0.823115723	-10.66753515
130583.7993	2.156073373	0.8288870481	-10.6725632
130590.4203	2.157433846	0.8345025108	-10.67929754
130597.0413	2.15831864	0.8402652847	-10.68367727
130603.6723	2.159858919	0.8437831818	-10.69130165
130610.3032	2.161029165	0.8485437259	-10.69709437
130616.9442	2.161684781	0.8537674665	-10.70033967
130623.5852	2.162725532	0.8583690992	-10.70549138
130630.2363	2.163515164	0.8652066686	-10.70940006
130636.8874	2.165423133	0.8699131096	-10.71884451
130643.5486	2.166369579	0.8726486732	-10.72352941
130650.2099	2.167446499	0.8780320346	-10.72886017
130656.8813	2.168338803	0.8825826523	-10.73327708
130663.563	2.168856648	0.8872610451	-10.73584041
130670.2448	2.171071666	0.8925391888	-10.74680475
130676.9368	2.172456144	0.8975914703	-10.75365791
130683.6289	2.17352214	0.9023490776	-10.75893459
130690.3313	2.173985747	0.9067976218	-10.76122945
130697.0442	2.174615384	0.9114158994	-10.76434615
130703.7571	2.176854996	0.9167272185	-10.77543223
130710.4804	2.177481112	0.9204762528	-10.77853151
130717.2144	2.178810014	0.9250122001	-10.78510957
130723.9483	2.17907651	0.9290114374	-10.78642872
130730.6929	2.180595844	0.9342873943	-10.79394943
130737.4374	2.181422756	0.9394404939	-10.79804264
130744.1927	2.18249589	0.9438430151	-10.80335466
130750.9587	2.183677998	0.9468591118	-10.80920609
130757.7247	2.184823319	0.9501366916	-10.81487543
130764.5015	2.185540553	0.954322256	-10.81842574
130771.2891	2.186774753	0.9585208786	-10.82453503
130778.0768	2.187539021	0.9626615765	-10.82831816
130784.8754	2.188347473	0.9665964651	-10.83231999
130791.6849	2.189674191	0.9705127427	-10.83888725
130798.4945	2.190828048	0.9748204126	-10.84459884
130805.3151	2.191266643	0.9785267388	-10.84676988
130812.1469	2.192603733	0.9832972849	-10.85338848
130818.9786	2.193507947	0.9862761124	-10.85786434
130825.8215	2.193604348	0.9897764258	-10.85834152
130832.6757	2.195390027	0.9933107713	-10.86718064
130839.5298	2.196418728	0.998295545	-10.8722727
130846.3953	2.197482919	1.001190181	-10.87754045
130853.2721	2.196685348	1.004019993	-10.87359247
130860.1604	2.197339064	1.00768789	-10.87682837
130867.0486	2.198444498	1.011811801	-10.88230027
130873.9484	2.198770089	1.013725355	-10.88391194
130880.8597	2.19941493	1.017004472	-10.8871039
130887.7826	2.199624145	1.02006421	-10.88813952
130894.7172	2.201049665	1.024350456	-10.89519584
130901.6518	2.201551664	1.027593665	-10.89768074
130908.5982	2.202765248	1.032330411	-10.90368798
130915.5563	2.203286228	1.032872943	-10.90626683
130922.5264	2.203676306	1.035605258	-10.90819771
130929.4964	2.204664707	1.038650077	-10.9130903
130936.4784	2.205160082	1.041326119	-10.91554241
130943.4724	2.205916803	1.044233925	-10.91928818
130950.4664	2.20655163	1.047379598	-10.92243057
130957.4725	2.207318019	1.050161283	-10.92622419
130964.4908	2.207567141	1.053012293	-10.92745735
130971.5213	2.208479224	1.05564922	-10.93197216
130978.5518	2.208861865	1.058314163	-10.93386623
130985.5946	2.209101958	1.060940562	-10.93505469
130992.6498	2.209663294	1.06362892	-10.9378333
130999.7175	2.210004132	1.06657114	-10.93952045
131006.7976	2.210984875	1.068966507	-10.94437513
131013.8778	2.21083893	1.069116467	-10.94365271
131020.9705	2.211012575	1.071109253	-10.94451224
131028.0759	2.211755651	1.073583551	-10.94819047
131035.1941	2.212582624	1.075621585	-10.95228399
131042.325	2.213054575	1.077451075	-10.95462015
131049.456	2.213564014	1.079086045	-10.95714187
131056.5998	2.212747769	1.081331501	-10.95310146
131063.7566	2.213047127	1.084173849	-10.95458328
131070.9264	2.212978373	1.086273855	-10.95424295
131078.0963	2.213346819	1.087953535	-10.95606675
131085.2793	2.213200278	1.088939124	-10.95534137
131092.4754	2.214815123	1.091574662	-10.96333486
131099.6849	2.21550425	1.093039602	-10.96674604
131106.8943	2.216162515	1.095073341	-10.97000445
131114.1038	2.216360632	1.097057213	-10.97098513
131121.3267	2.216659375	1.096606601	-10.97246391
131128.5495	2.214629182	1.096867179	-10.96241445
131135.7724	2.215602576	1.098777637	-10.96723275
131142.9952	2.218084594	1.101517403	-10.97951874
131150.2316	2.218354633	1.102858083	-10.98085543
131157.468	2.218197974	1.104035087	-10.98007997
131164.7044	2.218031329	1.105111691	-10.97925508
131171.9545	2.218056709	1.104777699	-10.97938071
131179.2046	2.218027873	1.105330655	-10.97923797
131186.4547	2.217288449	1.105514118	-10.97557782
131193.7186	2.217948855	1.10778862	-10.97884683
131200.9825	2.217938969	1.108556467	-10.9787979
131208.2464	2.21796899	1.10913111	-10.9789465
131215.5103	2.217741051	1.109447548	-10.9778182
131222.7882	2.217836307	1.11021024	-10.97828972
131230.066	2.218116585	1.111352136	-10.97967709
131237.3439	2.217460296	1.111254967	-10.97642847
131244.6358	2.216839492	1.109797911	-10.97335549
131251.9278	2.216838841	1.110008803	-10.97335226
131259.2198	2.216564721	1.110371257	-10.97199537
131266.526	2.216628516	1.110271162	-10.97231115
131273.8322	2.215914164	1.110211556	-10.96877511
131281.1384	2.215221785	1.110096393	-10.96534784
131288.4446	2.215979773	1.110402809	-10.96909987
131295.7653	2.215489582	1.110345388	-10.96667343
131303.0859	2.214830604	1.109842396	-10.96341149
131310.4065	2.21482134	1.110044846	-10.96336563
131317.7417	2.214642208	1.109958058	-10.96247893
131325.0769	2.214203661	1.110177488	-10.96030812
131332.412	2.213195216	1.108469501	-10.95531632
131339.7619	2.212532086	1.107662544	-10.95203382
131347.1118	2.211379752	1.106670853	-10.94632977
131354.4617	2.211926979	1.107091647	-10.94903855
131361.8264	2.211297707	1.106623275	-10.94592365
131369.1911	2.210576516	1.105250528	-10.94235375
131376.5558	2.209661359	1.10497377	-10.93782373
131383.9206	2.209489637	1.102594464	-10.9369737
131391.3003	2.209073025	1.10083894	-10.93491148
131398.6801	2.210535314	1.097138645	-10.94214981
131406.0598	2.209640352	1.095993043	-10.93771974
131413.4548	2.208915156	1.094607943	-10.93413002
131420.8497	2.208477828	1.093222058	-10.93196525
131428.2446	2.20774717	1.092805344	-10.92834849
131435.6549	2.205854401	1.091016216	-10.91897928
131443.0652	2.206493524	1.090412462	-10.92214294
131450.4755	2.205308146	1.087641042	-10.91627532
131457.8858	2.203993579	1.085917603	-10.90976822
131465.3116	2.20318965	1.08411449	-10.90578877
131472.7374	2.202288204	1.082231921	-10.90132661
131480.1632	2.201066016	1.080114412	-10.89527678
131487.6047	2.201006701	1.078752117	-10.89498317
131495.0462	2.200471611	1.076941055	-10.89233448
131502.4877	2.199395997	1.074434209	-10.88701019
131509.9451	2.198741146	1.073079728	-10.88376867
131517.4025	2.19717931	1.069950446	-10.87603759
131524.8599	2.195606323	1.067170948	-10.8682513
131532.3173	2.195074982	1.065178788	-10.86562116
131539.7907	2.194642575	1.062942245	-10.86348075
131547.2642	2.194008067	1.060633009	-10.86033993
131554.7376	2.193017464	1.058132543	-10.85543645
131562.2273	2.191804598	1.055686401	-10.84943276
131569.717	2.191383854	1.05330204	-10.84735008
131577.2067	2.191018794	1.049854409	-10.84554303
131584.6964	2.190125539	1.047018422	-10.84112142
131592.2026	2.187943506	1.043597222	-10.83032035
131599.7088	2.187292301	1.040290535	-10.82709689
131607.2149	2.187011336	1.037624756	-10.82570611
131614.7377	2.186369025	1.035002048	-10.82252667
131622.2605	2.184807323	1.030901646	-10.81479625
131629.7833	2.18318705	1.02757025	-10.8067759
131637.323	2.182551961	1.024297624	-10.80363221
131644.8626	2.181946228	1.020960254	-10.80063383
131652.4022	2.18091932	1.017799333	-10.79555063
131659.9419	2.179246771	1.014140407	-10.78727152
131667.4986	2.178327277	1.010718613	-10.78272002
131675.0553	2.176958341	1.006795685	-10.77594379
131682.612	2.176543668	1.003565943	-10.77389115
131690.1859	2.175472822	0.9999992882	-10.76859047
131697.7598	2.174631406	0.9966419066	-10.76442546
131705.3165	2.173217661	0.9922380268	-10.75742742
131712.8731	2.171447341	0.9873133907	-10.74866434
131720.4297	2.170343982	0.9832393719	-10.74320271
131727.9863	2.169146754	0.9791909427	-10.73727643
131735.5255	2.168247717	0.9756204029	-10.7328262
131743.0647	2.1670852	0.9715481199	-10.72707174
131750.6039	2.164830075	0.9656376902	-10.71590887
131758.1431	2.164731471	0.9614832784	-10.71542078
131765.6648	2.163596655	0.9579415548	-10.70980344
131773.1865	2.162173322	0.9536035355	-10.70275794
131780.7082	2.160953253	0.9492301102	-10.6967186
131788.2124	2.15956406	0.9439521516	-10.6898421
131795.7166	2.158254441	0.93928476	-10.68335948
131803.2208	2.156804874	0.9344207429	-10.67618412
131810.7249	2.155891339	0.9298831776	-10.67166213
131818.2115	2.154980022	0.9252796231	-10.66715111
131825.6981	2.152787755	0.9201993756	-10.65629939
131833.1846	2.151327214	0.9150993519	-10.64906971
131840.6712	2.150686407	0.9104470261	-10.64589771
131848.1401	2.150037339	0.9064003504	-10.64268483
131855.6089	2.148875827	0.9014078287	-10.63693534
131863.0778	2.147987759	0.89617702	-10.63253941
131870.5466	2.146902799	0.891420725	-10.62716886
131877.9977	2.145314144	0.8860508384	-10.61930501
131885.4488	2.143880235	0.8808264704	-10.61220716
131892.8999	2.142144538	0.8747862898	-10.60361546
131900.351	2.141316326	0.8698978936	-10.59951582
131907.802	2.140047019	0.8651278437	-10.59323274
131915.2352	2.138647826	0.8586614788	-10.58630674
131922.6684	2.138190324	0.8532554217	-10.5840421
131930.1015	2.136893129	0.8475194881	-10.57762099
131937.5347	2.135509876	0.8404974048	-10.57077389
131944.9499	2.133736125	0.8360435027	-10.56199382
131952.3651	2.132367194	0.8304963948	-10.55521761
131959.7802	2.13099166	0.8247795864	-10.54840872
131967.1954	2.129872978	0.8191179327	-10.54287124
131974.5925	2.128939248	0.8137225833	-10.53824928
131981.9896	2.12767062	0.8076774747	-10.53196957
131989.3866	2.126525542	0.8019317707	-10.52630143
131996.7837	2.125343341	0.7963751674	-10.52044954
132004.1808	2.124097752	0.789800438	-10.51428387
132011.5597	2.122040103	0.7829439488	-10.50409851
132018.9385	2.121262433	0.7773594201	-10.50024904
132026.3174	2.120020864	0.7712544435	-10.49410328
132033.6963	2.118908239	0.7651730009	-10.48859579
132041.0568	2.117739625	0.7591414226	-10.48281114
132048.4174	2.116560558	0.7530588943	-10.47697476
132055.7779	2.114914885	0.7460685323	-10.46882868
132063.1385	2.114007961	0.7398556274	-10.46433941
132070.499	2.113046019	0.7333134093	-10.45957779
132077.8412	2.111559601	0.7273403567	-10.45222002
132085.1833	2.10984232	0.721155657	-10.44371949
132092.5254	2.109004637	0.7144136995	-10.43957295
132099.8675	2.108156953	0.7081398442	-10.43537692
132107.2096	2.107307239	0.7013135612	-10.43117083
132114.5331	2.105875232	0.6946277868	-10.4240824
132121.8566	2.105040504	0.6882581104	-10.4199505
132129.1801	2.103763444	0.6811011569	-10.41362905
132136.5037	2.102820567	0.6744349313	-10.40896181
132143.8085	2.101812006	0.6682240766	-10.40396943
132151.1133	2.100360127	0.6610470283	-10.39678263
132158.4182	2.098727251	0.6536628766	-10.38869989
132165.723	2.097682616	0.6468100925	-10.38352895
132173.0279	2.096680892	0.6399412413	-10.37857042
132180.3139	2.095542803	0.632928489	-10.37293688
132187.5999	2.094417654	0.6258603705	-10.36736739
132194.8859	2.093377389	0.6190051517	-10.36221808
132202.1719	2.092347787	0.611992007	-10.35712155
132209.4579	2.091501639	0.6049505521	-10.35293311
132216.7439	2.09036648	0.5984375653	-10.34731408
132224.0109	2.088902174	0.5905975228	-10.34006576
132231.2779	2.088251296	0.5838265214	-10.33684392
132238.5449	2.087178207	0.5766861659	-10.33153213
132245.8119	2.085883146	0.5689100876	-10.32512157
132253.0789	2.085288439	0.5622847167	-10.32217777
132260.3267	2.084310067	0.5550501468	-10.31733483
132267.5745	2.083296819	0.5476911548	-10.31231925
132274.8223	2.082434044	0.540797965	-10.30804852
132282.0701	2.081505243	0.5335338288	-10.30345095
132289.3179	2.080644994	0.5261910396	-10.29919272
132296.5657	2.079658577	0.5189806858	-10.29430996
132303.7942	2.078719619	0.5118819958	-10.28966211
132311.0226	2.077402287	0.5040620701	-10.28314132
132318.251	2.076668126	0.4957008207	-10.27950722
132325.4795	2.076085303	0.4875988429	-10.27662225
132332.7079	2.075288685	0.4804987977	-10.27267899
132339.9168	2.074474316	0.4730481078	-10.26864786
132347.1257	2.07381088	0.465520114	-10.26536385
132354.3346	2.072885419	0.4581101781	-10.26078282
132361.5435	2.072067509	0.4511745627	-10.25673417
132368.7524	2.071037504	0.4428329696	-10.25163564
132375.9613	2.070630754	0.4346299602	-10.24962223
132383.1504	2.070358217	0.4268991097	-10.24827317
132390.3396	2.069556447	0.4191447825	-10.24430441
132397.5287	2.068883543	0.4108519083	-10.24097354
132404.7179	2.068303625	0.4031586627	-10.23810295
132411.8872	2.067373587	0.3955698508	-10.23349926
132419.0565	2.066692827	0.3876606226	-10.23012949
132426.2257	2.066514524	0.3797560238	-10.22924689
132433.3751	2.065914509	0.3719826276	-10.22627682
132440.5245	2.065290499	0.3641330779	-10.22318797
132447.6739	2.064131422	0.3560194267	-10.21745054
132454.8232	2.06342666	0.3481814148	-10.21396197
132461.9526	2.063636932	0.3417811756	-10.21500281
132469.0819	2.063003185	0.3331039955	-10.21186576
132476.2113	2.06260105	0.3250707092	-10.2098752
132483.3406	2.062105788	0.3172685552	-10.20742365
132490.4498	2.061603405	0.3097496175	-10.20493685
132497.559	2.060625214	0.3012528877	-10.20009481
132504.6682	2.059995724	0.2930471456	-10.19697883
132511.7774	2.059461797	0.2856666069	-10.1943359
132518.8664	2.059519728	0.2780174577	-10.19462265
132525.9554	2.059546362	0.2699089675	-10.19475449
132533.0443	2.059226043	0.2611957303	-10.19316891
132540.1333	2.058701039	0.2527374374	-10.19057014
132547.2222	2.058445502	0.2451606346	-10.18930523
132554.2907	2.058144866	0.2374108921	-10.18781709
132561.3593	2.057667526	0.2295526384	-10.18545425
132568.4278	2.056957314	0.2209965841	-10.18193871
132575.4963	2.056412947	0.2129182425	-10.17924409
132582.5648	2.056421175	0.2050107884	-10.17928482
132589.6127	2.056255796	0.1970363075	-10.17846619
132596.6607	2.056288936	0.1889314471	-10.17863023
132603.7086	2.056062348	0.1816067669	-10.17750862
132610.7565	2.0553399	0.173043921	-10.1739325
132617.8044	2.054828418	0.1650557666	-10.17140067
132624.8315	2.054525733	0.1571648197	-10.16990238
132631.8587	2.053942924	0.1486482373	-10.16701747
132638.8858	2.054585297	0.1406721547	-10.17019722
132645.9129	2.054964218	0.1330958116	-10.17207288
132652.94	2.054817909	0.1242553246	-10.17134865
132659.9672	2.054969029	0.1161826456	-10.17209669
132666.9733	2.055063954	0.1083835291	-10.17256657
132673.9793	2.054789794	0.0996655967	-10.17120948
132680.9854	2.054844284	0.0914741256	-10.1714792
132687.9915	2.054297106	0.0833835211	-10.16877067
132694.9976	2.054094049	0.07518291498	-10.16776554
132702.0037	2.053960312	0.06711564678	-10.16710354
132709.0098	2.054137478	0.05900029686	-10.16798052
132716.0159	2.054534847	0.05082434285	-10.16994749
132723.0005	2.05469613	0.04339253831	-10.17074584
132729.9852	2.054738726	0.03398183449	-10.17095669
132736.9484	2.054572228	0.02512372618	-10.17013253
132743.9116	2.054042887	0.01684517895	-10.16751229
132750.8535	2.053488762	0.008840176419	-10.16476937
132757.7953	2.055319918	0.001754972144	-10.1738336
132764.7157	2.055608993	-0.005953407576	-10.17526451
132771.636	2.055925584	-0.01434578211	-10.17683164
132778.535	2.055733824	-0.02242559172	-10.17588243
132785.434	2.055496229	-0.03066377377	-10.17470634
132792.3115	2.055475297	-0.03887161031	-10.17460272
132799.189	2.056318373	-0.04684762908	-10.17877595
132806.0666	2.05670437	-0.05547685256	-10.18068663
132812.9226	2.05691846	-0.06331570278	-10.18174638
132819.7786	2.057091153	-0.07137269337	-10.1826012
132826.6132	2.056926711	-0.07882896316	-10.18178722
132833.4477	2.05727061	-0.08645879106	-10.18348952
132840.2608	2.057405335	-0.0946303698	-10.18415641
132847.0739	2.057282632	-0.1029725471	-10.18354903
132853.8869	2.057031996	-0.1113845723	-10.18230838
132860.6784	2.056747533	-0.1192559192	-10.18090029
132867.4699	2.057151009	-0.1277429433	-10.1828975
132874.2398	2.059593853	-0.134529319	-10.19498957
132881.0098	2.060571886	-0.1419206096	-10.19983083
132887.7797	2.061146481	-0.1495594093	-10.20267508
132894.528	2.060949286	-0.1578672733	-10.20169896
132901.2763	2.061149522	-0.1654585619	-10.20269013
132908.003	2.061079383	-0.1730798373	-10.20234294
132914.7297	2.061954737	-0.1810875896	-10.20667595
132921.4564	2.062739497	-0.1894616525	-10.21056051
132928.1614	2.062552783	-0.1968965048	-10.20963628
132934.8663	2.062500463	-0.2052269104	-10.20937729
132941.5713	2.06458461	-0.2123534989	-10.21969382
132948.2545	2.064728866	-0.2206535196	-10.22040788
132954.9377	2.065275412	-0.228751657	-10.22311329
132961.6209	2.065873936	-0.2360005624	-10.22607598
132968.2823	2.066326086	-0.2436391574	-10.22831412
132974.9437	2.066826887	-0.2512435955	-10.23079309
132981.605	2.067301851	-0.2588333563	-10.23314416
132988.2664	2.06806067	-0.2664987059	-10.23690032
132994.9058	2.068585883	-0.2734472273	-10.23950012
133001.5452	2.067868275	-0.2820547367	-10.23594796
133008.1846	2.068502157	-0.2902994368	-10.23908568
133014.824	2.070156072	-0.2965894177	-10.24727256
133021.4412	2.070474359	-0.30350836	-10.24884808
133028.0585	2.069966495	-0.3104285946	-10.24633415
133034.6757	2.07136491	-0.3194891299	-10.2532563
133041.293	2.074654756	-0.3264658278	-10.26954104
133047.8879	2.075364079	-0.334134613	-10.27305219
133054.4829	2.075888441	-0.3413792878	-10.27564778
133061.0779	2.076931481	-0.3485382892	-10.28081083
133067.6729	2.077099455	-0.3563031253	-10.2816423
133074.2678	2.078178026	-0.3636967732	-10.28698123
133080.8403	2.079037272	-0.3706377587	-10.2912345
133087.4128	2.07940665	-0.3777436012	-10.29306292
133093.9852	2.079481389	-0.3844055724	-10.29343288
133100.5577	2.079998881	-0.3920626924	-10.29599446
133107.1302	2.082352998	-0.4010047566	-10.30764734
133113.7026	2.082922513	-0.4079455431	-10.31046644
133120.2523	2.084295254	-0.4152427791	-10.31726151
133126.8019	2.085388231	-0.4224077455	-10.32267174
