# Time	Cd	Cl	Cm
256869.266	2.103716724	0.5214895307	-10.41339778
256876.7201	2.10299585	0.5158226241	-10.40982946
256884.1742	2.102111269	0.5100485439	-10.40545078
256891.6284	2.101053572	0.5042417697	-10.40021518
256899.0825	2.100917564	0.4984445395	-10.39954194
256906.5187	2.100068568	0.4918945495	-10.39533941
256913.955	2.099284204	0.4860345855	-10.39145681
256921.3912	2.09856205	0.4801880034	-10.38788215
256928.8275	2.097657178	0.4741641809	-10.38340303
256936.2637	2.096876701	0.4682611593	-10.37953967
256943.7	2.096180868	0.4622867227	-10.3760953
256951.1182	2.095449702	0.4563006292	-10.37247603
256958.5364	2.094642821	0.4503352575	-10.36848196
256965.9546	2.094042284	0.4446113889	-10.3655093
256973.3728	2.093332421	0.4386121996	-10.36199548
256980.791	2.092718854	0.4325542988	-10.35895833
256988.191	2.0922193	0.4260414989	-10.35648554
256995.5911	2.091692308	0.4194188539	-10.35387692
257002.9911	2.091390187	0.4129374439	-10.35238142
257010.3911	2.090996339	0.4070773837	-10.35043188
257017.7911	2.090377462	0.4009030194	-10.34736844
257025.1911	2.089676571	0.3946894975	-10.34389903
257032.5728	2.089112226	0.3886898318	-10.34110552
257039.9545	2.088494059	0.3826573178	-10.33804559
257047.3361	2.088050954	0.3762424102	-10.33585222
257054.7178	2.087488494	0.3694597757	-10.33306804
257062.0994	2.087085331	0.3632736656	-10.33107239
257069.4811	2.086244342	0.3569379098	-10.32690949
257076.8442	2.085476249	0.3504201565	-10.32310743
257084.2073	2.084987668	0.3442023057	-10.32068896
257091.5704	2.084626907	0.3378784341	-10.31890319
257098.9336	2.084396397	0.331607899	-10.31776216
257106.278	2.083856448	0.3253961623	-10.31508942
257113.6225	2.083124259	0.3190612874	-10.31146508
257120.967	2.082627398	0.3127609131	-10.30900562
257128.2928	2.082269018	0.3057803974	-10.30723164
257135.6185	2.082566743	0.2993826592	-10.30870538
257142.9443	2.081691409	0.2927215509	-10.30437247
257150.2701	2.08169878	0.2860136175	-10.30440896
257157.5771	2.081276777	0.2798601086	-10.30232004
257164.8841	2.080906526	0.2734452076	-10.30048731
257172.1911	2.080296729	0.2670317334	-10.29746881
257179.4793	2.079806068	0.2604875433	-10.29504004
257186.7674	2.079476981	0.2539839256	-10.29341106
257194.0556	2.079030008	0.2476921519	-10.29119854
257201.3438	2.079108625	0.2409913497	-10.29158769
257208.613	2.078681724	0.234575469	-10.28947454
257215.8823	2.078004397	0.2277910215	-10.28612176
257223.1515	2.077905529	0.22123901	-10.28563237
257230.4207	2.077970318	0.2146758749	-10.28595307
257237.69	2.077362906	0.2078177663	-10.28294638
257244.9401	2.076703037	0.2014857937	-10.27968003
257252.1903	2.075720261	0.1941012674	-10.27481529
257259.4404	2.076156728	0.1887188535	-10.2769758
257266.6906	2.075590013	0.1822019527	-10.27417056
257273.9216	2.075256351	0.1751045335	-10.27251894
257281.1525	2.075192188	0.1683668118	-10.27220133
257288.3835	2.075245161	0.1616242646	-10.27246355
257295.6145	2.075377799	0.1552165765	-10.2731201
257302.8455	2.075457749	0.1486979082	-10.27351586
257310.0571	2.074743771	0.1415976127	-10.26998167
257317.2688	2.074441469	0.1347815012	-10.26848527
257324.4804	2.073800819	0.1284767037	-10.26531406
257331.6921	2.073522502	0.1221309563	-10.26393638
257338.9037	2.073612627	0.115456735	-10.2643825
257346.1153	2.073542757	0.1079147307	-10.26403665
257353.3074	2.07345357	0.1012133803	-10.26359517
257360.4995	2.074324587	0.09545334853	-10.26790671
257367.6916	2.074760952	0.08895352735	-10.27006671
257374.8837	2.074603319	0.08229547067	-10.26928643
257382.0758	2.074287363	0.07570758656	-10.26772245
257389.2679	2.074049455	0.06878887844	-10.2665448
257396.4403	2.073852869	0.06267099192	-10.2655717
257403.6126	2.073898607	0.05576821114	-10.2657981
257410.785	2.073592666	0.04928651081	-10.2642837
257417.9573	2.073875088	0.04249134664	-10.26568169
257425.1296	2.074208285	0.03534176718	-10.26733101
257432.2821	2.074263334	0.02870132552	-10.2676035
257439.4345	2.07454439	0.02207472875	-10.26899473
257446.567	2.074504143	0.01520175302	-10.26879551
257453.6995	2.074283713	0.008785048261	-10.26770438
257460.812	2.074186236	0.001869507714	-10.26722187
257467.9246	2.073760002	-0.004753809781	-10.26511201
257475.0372	2.073770447	-0.01158134015	-10.26516371
257482.1298	2.073729065	-0.01817085477	-10.26495887
257489.2224	2.073676384	-0.02501433963	-10.2646981
257496.295	2.073658187	-0.03181445318	-10.26460802
257503.3676	2.073766878	-0.03821674539	-10.26514604
257510.4202	2.073486864	-0.04439019049	-10.26375997
257517.4729	2.072435545	-0.05165146981	-10.25855595
257524.5055	2.073763591	-0.05770344213	-10.26512978
257531.5382	2.074120157	-0.06404978303	-10.26689478
257538.5508	2.073917201	-0.07062362608	-10.26589015
257545.5635	2.075831993	-0.07730889164	-10.27536836
257552.5562	2.075717528	-0.08344342601	-10.27480177
257559.5489	2.075658859	-0.08955329651	-10.27451135
257566.5416	2.075389079	-0.09644213852	-10.27317594
257573.5143	2.075866135	-0.1025947225	-10.27553737
257580.4869	2.076424033	-0.1086246543	-10.27829897
257587.4395	2.076438529	-0.1157096204	-10.27837072
257594.3922	2.07639219	-0.122171559	-10.27814134
257601.3448	2.077012589	-0.1288163529	-10.28121232
257608.2773	2.07700822	-0.1348351212	-10.28119069
257615.2099	2.077440065	-0.140984725	-10.28332832
257622.1223	2.077695494	-0.1469763291	-10.2845927
257629.0347	2.07759831	-0.15375627	-10.28411164
257635.9472	2.077858778	-0.1605980833	-10.28540095
257642.8394	2.078037605	-0.1669954514	-10.28628615
257649.7317	2.078512244	-0.1731199906	-10.28863561
257656.624	2.079046867	-0.1793825852	-10.29128199
257663.4961	2.079275503	-0.1856382132	-10.29241374
257670.3681	2.079011244	-0.1921606413	-10.29110566
257677.2402	2.078066168	-0.1996013179	-10.28642753
257684.092	2.080011804	-0.2039629256	-10.29605843
257690.9438	2.080879137	-0.2098773251	-10.30035173
257697.7956	2.080778405	-0.2163042303	-10.29985311
257704.6271	2.081808999	-0.2218246758	-10.30495454
257711.4586	2.082250805	-0.2280139096	-10.30714148
257718.29	2.082132253	-0.2339059355	-10.30655465
257725.1215	2.082353386	-0.2404585849	-10.30764926
257731.9325	2.082751683	-0.246440937	-10.30962083
257738.7435	2.083068286	-0.2522182421	-10.31118802
257745.5545	2.083693105	-0.2591504276	-10.31428087
257752.3655	2.084373483	-0.265466505	-10.31764874
257759.156	2.084606257	-0.2711222428	-10.31880097
257765.9464	2.085104803	-0.2770530214	-10.32126878
257772.7368	2.085661146	-0.2829497923	-10.32402267
257779.5273	2.085933112	-0.2887462972	-10.32536891
257786.297	2.086040024	-0.295439472	-10.32589812
257793.0668	2.086277604	-0.3017625771	-10.32707414
257799.8365	2.085680439	-0.3079093279	-10.32411817
257806.6062	2.087666527	-0.3128377586	-10.33394931
257813.376	2.088395986	-0.3186724315	-10.33756013
257820.1248	2.088872313	-0.3247148417	-10.33991795
257826.8736	2.089283497	-0.3306366318	-10.34195331
257833.6225	2.08896407	-0.3369765954	-10.34037215
257840.3713	2.089009258	-0.3429637475	-10.34059583
257847.1202	2.091020327	-0.3469538132	-10.35055062
257853.869	2.091719977	-0.3526133211	-10.35401388
257860.6178	2.092298125	-0.3584582117	-10.35687572
257867.3454	2.092353763	-0.3642334658	-10.35715113
257874.0731	2.092900704	-0.3698025954	-10.35985849
257880.8007	2.093590546	-0.3759274202	-10.3632732
257887.5283	2.094460877	-0.3818836919	-10.36758134
257894.2559	2.09448918	-0.3869431615	-10.36772144
257900.9835	2.094731009	-0.3928482218	-10.36891849
257907.7111	2.095610524	-0.3988463393	-10.37327209
257914.4388	2.095868889	-0.4042576479	-10.374551
257921.1664	2.096488581	-0.4092859972	-10.37761847
257927.894	2.097150242	-0.4148307138	-10.3808937
257934.6216	2.098419946	-0.4211907778	-10.38717874
257941.3492	2.098989212	-0.4277895855	-10.3899966
257948.0549	2.099171	-0.4332263189	-10.39089645
257954.7606	2.099227417	-0.4391688832	-10.39117571
257961.4663	2.101360338	-0.4429598577	-10.40173368
257968.172	2.101985074	-0.4483661311	-10.40482612
257974.8777	2.102396939	-0.4533287739	-10.40686485
257981.5835	2.103063652	-0.458949554	-10.41016508
257988.2892	2.103686271	-0.4642812684	-10.41324704
257994.9949	2.104068164	-0.4695267191	-10.41513741
258001.7006	2.104728137	-0.4749899852	-10.41840428
258008.4063	2.105538685	-0.4804211097	-10.42241649
258015.112	2.105544972	-0.4859099747	-10.42244761
258021.8177	2.106085382	-0.4900601893	-10.42512264
258028.5462	2.107246327	-0.494768855	-10.43086932
258035.2747	2.108179947	-0.5001474079	-10.43549074
258042.0032	2.108189924	-0.5053371947	-10.43554012
258048.7317	2.109556571	-0.5113760713	-10.44230503
258055.4602	2.109875928	-0.5157313424	-10.44388584
258062.1887	2.110184443	-0.5205153365	-10.44541299
258068.9172	2.111515636	-0.5262296304	-10.4520024
258075.6458	2.112399172	-0.5316170976	-10.4563759
258082.3743	2.11282563	-0.5364875816	-10.45848687
258089.1028	2.112903057	-0.542283161	-10.45887013
258095.8313	2.114374057	-0.5460504518	-10.46615158
258102.5598	2.115209698	-0.5512022536	-10.470288
258109.2883	2.116280565	-0.5560360937	-10.4755888
258116.0168	2.116263367	-0.5612185707	-10.47550367
258122.7453	2.116860017	-0.5661559058	-10.47845708
258129.4738	2.117239241	-0.5715342647	-10.48033424
258136.2024	2.118034248	-0.5754009642	-10.48426953
258142.9553	2.119492915	-0.5793646713	-10.49148993
258149.7081	2.120439691	-0.5837936153	-10.49617647
258156.461	2.121125689	-0.5888341697	-10.49957216
258163.2139	2.121928735	-0.5936157542	-10.50354724
258169.9668	2.122533071	-0.5982078388	-10.5065387
258176.7197	2.123164322	-0.6027497605	-10.50966339
258183.4726	2.123903659	-0.6071333812	-10.51332311
258190.2255	2.124276587	-0.6122649322	-10.51516911
258197.0037	2.125396144	-0.6174211146	-10.52071091
258203.7818	2.126114864	-0.6216111898	-10.52426858
258210.56	2.126646958	-0.6257138542	-10.52690244
258217.3382	2.127264701	-0.6301589477	-10.52996027
258224.1164	2.127930217	-0.6344724549	-10.53325457
258230.8946	2.128949685	-0.6388657678	-10.53830094
258237.6728	2.129648882	-0.6439497356	-10.54176196
258244.4771	2.12972598	-0.6484774887	-10.5421436
258251.2815	2.130839302	-0.6523443865	-10.54765454
258258.0858	2.131901567	-0.6563361971	-10.55291275
258264.8902	2.132738536	-0.6599655278	-10.55705575
258271.6945	2.132957725	-0.6642492007	-10.55814074
258278.5258	2.133838599	-0.6680110295	-10.56250107
258285.357	2.134376658	-0.6723578753	-10.56516446
258292.1883	2.135097826	-0.6765016621	-10.56873424
258299.0195	2.135789446	-0.6806062101	-10.57215776
258305.8507	2.136252339	-0.6846815097	-10.57444908
258312.7097	2.137201947	-0.6890880704	-10.57914964
258319.5686	2.137574063	-0.6930320555	-10.58099161
258326.4275	2.138097854	-0.6959077158	-10.58358438
258333.2864	2.13937542	-0.6996989523	-10.58990833
258340.1453	2.139841326	-0.7037906728	-10.59221456
258347.0326	2.14001174	-0.7077184962	-10.59305811
258353.92	2.141575378	-0.7117822769	-10.60079812
258360.8074	2.142183629	-0.7157987347	-10.60380897
258367.6947	2.142776816	-0.7196696613	-10.60674524
258374.5821	2.142745707	-0.7232527802	-10.60659125
258381.4988	2.14378093	-0.7280000089	-10.61171561
258388.4154	2.144529166	-0.7318877962	-10.61541937
258395.3321	2.146013792	-0.7344687843	-10.62276827
258402.2488	2.14555733	-0.7381952491	-10.62050879
258409.1955	2.146243842	-0.7419331936	-10.62390702
258416.1423	2.146234097	-0.7456948303	-10.62385878
258423.089	2.147482908	-0.7488146982	-10.6300404
258430.0358	2.148592924	-0.7525901724	-10.63553498
258436.9825	2.149000168	-0.755059376	-10.63755083
258443.9603	2.149572266	-0.7583457103	-10.64038272
258450.938	2.150047303	-0.7615718786	-10.64273415
258457.9158	2.150298737	-0.7646451024	-10.64397875
258464.8935	2.151492194	-0.7680930458	-10.64988636
258471.9031	2.152063106	-0.771041266	-10.65271237
258478.9128	2.152425291	-0.7742767186	-10.65450519
258485.9224	2.15330864	-0.7775042409	-10.65887777
258492.932	2.153624002	-0.7808199893	-10.66043881
258499.9744	2.154687179	-0.7843033499	-10.66570154
258507.0167	2.155323444	-0.7873830396	-10.66885105
258514.0591	2.155971805	-0.7907717259	-10.67206044
258521.1015	2.156206442	-0.7933022078	-10.67322189
258528.1776	2.156708936	-0.7966002832	-10.67570923
258535.2536	2.157205978	-0.7998953995	-10.67816959
258542.3297	2.157782991	-0.8022392591	-10.68102581
258549.4058	2.158747527	-0.8050454485	-10.68580026
258556.5165	2.159352723	-0.8068729181	-10.68879598
258563.6273	2.160379399	-0.8098209766	-10.69387803
258570.738	2.160744287	-0.8126635961	-10.69568422
258577.8488	2.159984058	-0.814332399	-10.69192109
258584.9953	2.159871232	-0.816778479	-10.6913626
258592.1418	2.160505022	-0.819293186	-10.69449986
258599.2883	2.160763508	-0.8216917451	-10.69577936
258606.4348	2.161460727	-0.8239780874	-10.6992306
258613.6181	2.162711966	-0.8269694638	-10.70542423
258620.8014	2.162747393	-0.8299731657	-10.7055996
258627.9847	2.163338861	-0.8315743584	-10.70852736
258635.1681	2.164037351	-0.8335778136	-10.71198489
258642.3894	2.164069856	-0.8359463749	-10.71214579
258649.6107	2.164232671	-0.8382189143	-10.71295172
258656.8321	2.164822123	-0.8404686969	-10.71586951
258664.0534	2.165066664	-0.8432765503	-10.71707998
258671.314	2.165419383	-0.8442284631	-10.71882595
258678.5745	2.165614534	-0.8462330243	-10.71979195
258685.8351	2.16617853	-0.848165715	-10.72258372
258693.0957	2.166298203	-0.8502434555	-10.72317611
258700.3968	2.16666148	-0.8522968687	-10.72497433
258707.698	2.167247337	-0.8535487588	-10.72787432
258714.9991	2.167657667	-0.8554772871	-10.72990545
258722.3003	2.167253917	-0.8561035695	-10.72790689
258729.6434	2.167658008	-0.8579895241	-10.72990714
258736.9865	2.168179812	-0.8597127979	-10.73249007
258744.3296	2.168391193	-0.8612060584	-10.73353641
258751.6727	2.168739333	-0.8629671065	-10.7352597
258759.0158	2.168900311	-0.8644378854	-10.73605654
258766.4026	2.169194589	-0.8658168992	-10.73751321
258773.7894	2.16952069	-0.8670576112	-10.73912742
258781.1762	2.169223866	-0.8687290419	-10.73765814
258788.563	2.169430144	-0.8700879761	-10.73867921
258795.9498	2.169594247	-0.8722620612	-10.73949152
258803.3366	2.169565915	-0.8726486257	-10.73935128
258810.7693	2.169716783	-0.8737820664	-10.74009808
258818.202	2.169639631	-0.8741563168	-10.73971618
258825.6347	2.169676436	-0.8752913972	-10.73989836
258833.0674	2.169600092	-0.87635489	-10.73952046
258840.5001	2.169557529	-0.8775008112	-10.73930977
258847.9328	2.169677411	-0.8779176652	-10.73990319
258855.3655	2.170337042	-0.8780899094	-10.74316836
258862.7982	2.170579712	-0.8783574347	-10.74436957
258870.2309	2.171069623	-0.877688425	-10.74679464
258877.6636	2.17174723	-0.8782016033	-10.75014879
258885.0963	2.171272161	-0.8791759352	-10.7477972
258892.5289	2.170552609	-0.8798923371	-10.74423542
258900.0119	2.169575178	-0.8791809296	-10.73939713
258907.4948	2.171787964	-0.8812554233	-10.75035042
258914.9777	2.172578016	-0.8819710464	-10.75426118
258922.4606	2.172066465	-0.8813891776	-10.751729
258929.9435	2.171843821	-0.8812228493	-10.75062691
258937.4264	2.171995739	-0.8815955613	-10.75137891
258944.9093	2.171023704	-0.8825140603	-10.74656733
258952.3922	2.172222844	-0.8831320207	-10.75250308
258959.8752	2.172571712	-0.8827012555	-10.75422997
258967.3581	2.172174788	-0.8821223934	-10.7522652
258974.841	2.171992552	-0.8820137818	-10.75136313
258982.3239	2.171766604	-0.8818560509	-10.75024469
258989.8068	2.171277316	-0.8814502456	-10.74782272
258997.3456	2.171000279	-0.8811393578	-10.74645138
259004.8843	2.170931243	-0.8808271563	-10.74610965
259012.4231	2.171235867	-0.8808473797	-10.74761754
259019.9618	2.170914062	-0.8807398433	-10.7460246
259027.5006	2.170507251	-0.8806137201	-10.74401089
259035.0393	2.169631855	-0.8791117269	-10.73967768
259042.5781	2.169964286	-0.8780474263	-10.74132321
259050.1168	2.169891733	-0.8772819046	-10.74096408
259057.6556	2.16936169	-0.8764213096	-10.73834037
259065.1944	2.16946885	-0.876145217	-10.73887081
259072.7331	2.169120843	-0.8752631956	-10.73714817
259080.2719	2.168579034	-0.8744440347	-10.73446622
259087.8106	2.168202682	-0.8734282684	-10.73260327
259095.3494	2.167380836	-0.8723233497	-10.72853514
259102.9515	2.166385344	-0.8709238535	-10.72360745
259110.5536	2.166680354	-0.8701642303	-10.72506775
259118.1557	2.16717262	-0.8696851208	-10.72750447
259125.7578	2.16697364	-0.8686670604	-10.72651952
259133.3599	2.166458854	-0.8668857198	-10.72397133
259140.962	2.165841504	-0.8644814345	-10.72091545
259148.5641	2.165005101	-0.8627703682	-10.71677525
259156.1662	2.165115862	-0.861797609	-10.71732352
259163.7683	2.164505775	-0.8601588366	-10.71430359
259171.3704	2.164452826	-0.8590292665	-10.71404149
259178.9725	2.163716562	-0.8571720294	-10.71039698
259186.5747	2.163043282	-0.8552802628	-10.70706424
259194.1768	2.16265601	-0.8536768297	-10.70514725
259201.7789	2.162645849	-0.8521271656	-10.70509695
259209.381	2.162210802	-0.8502425754	-10.70294347
259216.9831	2.161143865	-0.8476445737	-10.69766213
259224.6597	2.160311276	-0.8463118072	-10.69354082
259232.3363	2.159067014	-0.8437785735	-10.68738172
259240.013	2.158754815	-0.8414623734	-10.68583633
259247.6896	2.158039673	-0.8392688558	-10.68229638
259255.3663	2.157829708	-0.8371707046	-10.68125706
259263.0429	2.15750488	-0.8349579664	-10.67964915
259270.7195	2.15655906	-0.8325175485	-10.67496735
259278.3962	2.155595988	-0.8297444981	-10.67020014
259286.0728	2.155975461	-0.8280084281	-10.67207853
259293.7494	2.155611679	-0.8255585237	-10.67027781
259301.4261	2.155319005	-0.8231833537	-10.66882908
259309.1027	2.154112136	-0.8204766399	-10.66285507
259316.7794	2.153294972	-0.8179391769	-10.65881011
259324.456	2.152371335	-0.815225537	-10.65423811
259332.1326	2.152143038	-0.8130083828	-10.65310804
259339.8093	2.15132055	-0.8099306997	-10.64903672
259347.4859	2.150864781	-0.8073722274	-10.64678067
259355.1625	2.15010278	-0.8045015326	-10.64300876
259362.8392	2.148896184	-0.8005137852	-10.63703611
259370.5158	2.148549806	-0.7976064202	-10.63532154
259378.1924	2.147810904	-0.7946118369	-10.63166398
259385.8691	2.146860083	-0.7913415744	-10.62695741
259393.5457	2.146730658	-0.7886632343	-10.62631676
259401.2224	2.145811861	-0.7855743467	-10.62176871
259408.899	2.144842169	-0.7816850616	-10.61696874
259416.5756	2.143945567	-0.7787060079	-10.61253056
259424.2523	2.143234948	-0.7753391125	-10.60901299
259431.9289	2.142851043	-0.7718999227	-10.60711266
259439.6055	2.141898486	-0.768356085	-10.60239751
259447.2822	2.141293119	-0.7648406536	-10.59940094
259454.9588	2.140625724	-0.7614199899	-10.59609733
259462.6354	2.139849667	-0.7579690583	-10.59225585
259470.3121	2.139105051	-0.7544576804	-10.58857
259477.9887	2.138534417	-0.750679175	-10.58574536
259485.6654	2.137559881	-0.7465246315	-10.58092141
259493.342	2.137142272	-0.7432632767	-10.57885425
259501.0186	2.136452307	-0.7398886397	-10.57543892
259508.6953	2.135513302	-0.735686688	-10.57079085
259516.3719	2.133892632	-0.7307445815	-10.56276853
259524.0485	2.133940695	-0.727576082	-10.56300644
259531.7252	2.133199486	-0.7233592845	-10.55933746
259539.278	2.132711107	-0.7193196532	-10.55691998
259546.8308	2.132036351	-0.7155235447	-10.55357994
259554.3836	2.131065753	-0.7118458064	-10.54877548
259561.9365	2.130449502	-0.7070311047	-10.54572503
259569.4893	2.129435954	-0.7020642361	-10.54070797
259577.0421	2.128704872	-0.6980234157	-10.53708912
259584.5949	2.127920171	-0.6935961804	-10.53320484
259592.1477	2.127022631	-0.6892023166	-10.52876202
259599.7006	2.126085551	-0.6845766942	-10.52412348
259607.2534	2.125310645	-0.6807998815	-10.52028769
259614.8062	2.124777776	-0.6762906736	-10.51764999
259622.359	2.123949671	-0.671881905	-10.51355087
259629.9118	2.12329138	-0.6674449517	-10.51029233
259637.4647	2.122581851	-0.6631929319	-10.50678016
259645.0175	2.121770384	-0.6585266159	-10.5027634
259652.5703	2.120586353	-0.6530891592	-10.49690245
259660.1231	2.120069587	-0.6486411518	-10.49434446
259667.6759	2.118986192	-0.6443004415	-10.48898165
259675.2287	2.118026238	-0.6396180066	-10.48422988
259682.7816	2.117080885	-0.6344909257	-10.47955038
259690.3344	2.116259756	-0.6297094447	-10.47548579
259697.8872	2.115561921	-0.6249376985	-10.47203151
259705.44	2.114676452	-0.6199944882	-10.46764843
259712.9928	2.114127622	-0.6152557403	-10.46493173
259720.5457	2.113426665	-0.610485596	-10.46146199
259728.0985	2.112701701	-0.6057762918	-10.45787342
259735.6513	2.111817233	-0.6001029248	-10.45349531
259743.2041	2.11111769	-0.5949095953	-10.45003257
259750.7569	2.110177558	-0.5899157343	-10.44537891
259758.3098	2.109383011	-0.5849645513	-10.44144591
259765.8626	2.108237627	-0.5788590862	-10.43577626
259773.4154	2.107813114	-0.5736478794	-10.43367491
259780.9682	2.107135744	-0.5680769215	-10.43032193
259788.521	2.108120777	-0.5634550559	-10.43519785
259795.8134	2.10711454	-0.5574760273	-10.43021697
259803.1058	2.106040939	-0.5528761807	-10.42490265
259810.3982	2.105229209	-0.5477324254	-10.42088459
259817.6906	2.104093724	-0.5423704071	-10.41526393
259824.9829	2.10311103	-0.5370408308	-10.4103996
259832.2753	2.102430982	-0.5315934676	-10.40703336
259839.5677	2.101802893	-0.5260771571	-10.40392432
259846.8601	2.101509182	-0.5209447983	-10.40247045
259854.1524	2.100727599	-0.5148818234	-10.39860161
259861.4448	2.10017383	-0.5092623326	-10.39586046
259868.7372	2.099480743	-0.5036425245	-10.39242968
259876.0296	2.098480717	-0.4980807287	-10.38747955
259883.322	2.0980854	-0.4929029399	-10.38552273
259890.6143	2.097544429	-0.4875855354	-10.38284493
259897.9067	2.096457766	-0.4815076805	-10.37746594
259905.1991	2.095832059	-0.4756946633	-10.37436869
259912.4915	2.095261678	-0.4697997668	-10.37154531
259919.7838	2.094692974	-0.4642933175	-10.36873022
259927.0762	2.093993939	-0.4585567635	-10.36527
259934.3686	2.093457348	-0.4532593151	-10.36261387
259941.661	2.092564629	-0.4472526148	-10.35819491
259948.9534	2.092138364	-0.4415325211	-10.3560849
259956.2457	2.091332909	-0.4351879682	-10.3520979
259963.5381	2.090705763	-0.4292814795	-10.34899353
259970.8305	2.090157524	-0.4231354675	-10.34627974
259978.1229	2.089418883	-0.4177584547	-10.34262347
259985.4152	2.088745301	-0.4118563257	-10.33928924
259992.7076	2.088916092	-0.4062684562	-10.34013466
260000	2.08723198	-0.3999701223	-10.3317983
260007.4516	2.086265617	-0.3937939896	-10.32701481
260014.9031	2.085599806	-0.3877352791	-10.32371904
260022.3547	2.08550003	-0.3814060198	-10.32322515
260029.7951	2.085590049	-0.3754093574	-10.32367074
260037.2355	2.085394273	-0.3684041265	-10.32270165
260044.6648	2.084732232	-0.3619620514	-10.31942455
260052.0941	2.084335934	-0.355815286	-10.31746287
260059.5123	2.083654256	-0.349560024	-10.31408857
260066.9304	2.083045147	-0.3431623207	-10.31107348
260074.3374	2.082466934	-0.336585598	-10.30821132
260081.7444	2.082106361	-0.3308708757	-10.30642649
260089.1403	2.081611528	-0.3246390934	-10.30397706
260096.5362	2.081006062	-0.3181810528	-10.30098001
260103.9209	2.080785141	-0.3122167299	-10.29988645
260111.3057	2.080443305	-0.3062139997	-10.29819436
260118.6793	2.080036373	-0.2995632841	-10.29618005
260126.0529	2.079667292	-0.2928546706	-10.29435309
260133.4153	2.079232767	-0.2867234536	-10.2922022
260140.7778	2.078753994	-0.2798950038	-10.28983227
260148.1291	2.078217245	-0.2734146891	-10.28717536
260155.4804	2.077690767	-0.2667823316	-10.2845693
260162.8206	2.077463409	-0.2605793552	-10.28344387
260170.1608	2.077386216	-0.2540878671	-10.28306177
260177.4898	2.077422293	-0.2475206048	-10.28324035
260184.8189	2.07716406	-0.2414259467	-10.2819621
260192.1368	2.076439481	-0.2347638936	-10.27837543
260199.4547	2.076259956	-0.2283230427	-10.27748678
260206.7726	2.076260848	-0.2219909778	-10.2774912
260214.0793	2.075989811	-0.2156114306	-10.27614956
260221.3861	2.075685004	-0.2085855927	-10.27464077
260228.6817	2.075353865	-0.2021536483	-10.27300163
260235.9773	2.074746279	-0.1955161566	-10.26999408
260243.2728	2.07455488	-0.1889344713	-10.26904666
260250.5573	2.073782986	-0.1824315402	-10.26522578
260257.8417	2.073906606	-0.1755620353	-10.2658377
260265.1261	2.073477043	-0.1687388594	-10.26371136
260272.3993	2.073008696	-0.1622121753	-10.26139305
260279.6726	2.072606731	-0.15570691	-10.25940332
260286.9458	2.071577112	-0.1482409891	-10.2543067
260294.2078	2.071549652	-0.1423532876	-10.25417078
260301.4699	2.071466418	-0.1358090307	-10.25375877
260308.7319	2.071619404	-0.1291615602	-10.25451605
260315.9827	2.071571982	-0.1224722453	-10.25428131
260323.2335	2.071920999	-0.1157428091	-10.25600894
260330.4843	2.071509567	-0.1089539383	-10.25397236
260337.7351	2.071562751	-0.1027248369	-10.25423562
260344.9746	2.071193335	-0.09584681315	-10.25240701
260352.2142	2.070776964	-0.08900360558	-10.25034597
260359.4537	2.070411302	-0.0822249486	-10.24853595
260366.6933	2.069476097	-0.07540894389	-10.24390668
260373.9215	2.070955504	-0.06907603334	-10.25122974
260381.1497	2.071983062	-0.06355553493	-10.25631616
260388.378	2.071896142	-0.05698107182	-10.2558859
260395.6062	2.071752441	-0.04991418106	-10.25517458
260402.8232	2.071730407	-0.04363004666	-10.25506551
260410.0288	2.071436017	-0.03668962775	-10.25360828
260417.2231	2.071645637	-0.02995079165	-10.2546459
260424.4174	2.071779638	-0.02344125544	-10.25530921
260431.6004	2.071597841	-0.01664422588	-10.25440931
260438.7722	2.071719595	-0.01025197547	-10.255012
260445.9326	2.071793776	-0.003722408276	-10.25537919
260453.0819	2.071599133	0.003260443257	-10.25441571
260460.2311	2.071763606	0.009631787964	-10.25522985
260467.3691	2.071891779	0.01643419846	-10.2558643
260474.4959	2.072130067	0.02332339466	-10.25704383
260481.6115	2.072190286	0.02946047676	-10.25734192
260488.7159	2.072018065	0.03622871402	-10.25648942
260495.8202	2.071850338	0.04261453068	-10.25565917
260502.9134	2.071617817	0.04960806486	-10.25450819
260509.9955	2.071588147	0.05641029222	-10.25436133
260517.0663	2.071406512	0.06317993534	-10.25346223
260524.1372	2.071650171	0.06966337724	-10.25466834
260531.1969	2.072004506	0.07622739057	-10.2564223
260538.2455	2.071771815	0.08274740332	-10.25527048
260545.283	2.071408779	0.08991525917	-10.25347346
260552.3205	2.072780315	0.09499980711	-10.26026256
260559.3468	2.072465875	0.1021832432	-10.25870608
260566.3621	2.072358388	0.1091679533	-10.25817402
260573.3773	2.073745263	0.1146264263	-10.26503905
260580.3815	2.074073322	0.12104231	-10.26666294
260587.3745	2.074265629	0.1275913277	-10.26761486
260594.3676	2.074427167	0.1337977441	-10.26841448
260601.3496	2.074352343	0.1395885334	-10.2680441
260608.3205	2.074328762	0.1462956089	-10.26792737
260615.2914	2.074659222	0.1526391677	-10.26956315
260622.2513	2.0747721	0.1589579334	-10.27012189
260629.2111	2.074949487	0.1652244881	-10.27099996
260636.1599	2.075132287	0.1721825146	-10.27190482
260643.0977	2.075917435	0.1784953498	-10.2757913
260650.0354	2.076250084	0.1845644223	-10.27743792
